nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-14047;Putri Wijaya;Pria;15/02/1965;Prioritas
N-14048;Sari Setiawan;Laki-laki;18/06/1970;Reguler
N-14049;Indah Maharani;Pria;31/02/1999;Prioritas
N-14050;Umi Maharani;Wanita;20/02/1995;Prioritas
N-14051;Oki Setiawan;L;10/06/1965;prio
N-14052;Budi Pratama;Pria;11/01/2002;Prioritas
N-14053;Oki Pratama;;05/10/1983;RETAIL
N-14054;Indah Wijaya;P;07/06/1985;prio
N-14055;Eka Kusuma;Female;31/05/1961;RETAIL
N-14056;Gita Saputra;M;18/07/1992;RETAIL
N-14057;Gita Lestari;M;06/12/1970;Reguler
N-14058;Indah Hidayat;Laki-laki;31/02/1999;
N-14059;Lutfi Lestari;;23/10/2004;Prioritas
N-14060;Maya Hakim;;17/02/1963;Reguler
N-14061;Citra Utami;Wanita;26/07/1992;
N-14062;Yuni Hakim;Female;16/12/1975;Reguler
N-14063;Zaki Wijaya;M;23/06/1981;
N-14064;Wawan Hidayat;Pria;07/11/1983;
N-14065;Wawan Maharani;L;05/07/2004;Reguler
N-14066;Sari Maharani;L;05/01/2001;Private
N-14067;Nanda Saputra;Laki-laki;14/08/1981;Reguler
N-14068;Andi Wijaya;Pria;20/12/1978;Prioritas
N-14069;Andi Maharani;Wanita;21/08/1992;Reguler
N-14070;Fajar Santoso;Wanita;20/02/1963;Prioritas
N-14071;Nanda Permata;L;07/02/1987;Prioritas
N-14072;Wawan Permata;Female;;prio
N-14073;Joko Utami;Female;;prio
N-14074;Andi Setiawan;;17/02/1994;Private
N-14075;Budi Pratama;;03/06/1984;prio
N-14076;Fajar Hidayat;;25/09/1988;Reguler
N-14077;Umi Hakim;Pria;12/12/1996;RETAIL
N-14078;Indah Hidayat;Female;29/12/1970;Reguler
N-14079;Andi Hakim;Pria;17/11/1999;RETAIL
N-14080;Maya Lestari;L;05/06/1993;
N-14081;Indah Lestari;Female;05/08/1978;
N-14082;Tono Utami;Female;11/01/1991;Prioritas
N-14083;Tono Kusuma;P;11/01/1964;RETAIL
N-14084;Eka Permata;Laki-laki;05/02/1991;Private
N-14085;Putri Permata;M;07/08/1999;RETAIL
N-14086;Budi Utami;;24/07/1998;RETAIL
N-14087;Sari Kusuma;M;14/09/1999;Reguler
N-14088;Kartika Permata;L;08/06/1994;RETAIL
N-14089;Umi Setiawan;Laki-laki;31/03/1978;prio
N-14090;Maya Maharani;P;22/11/1983;
N-14091;Hadi Santoso;P;04/06/2005;
N-14092;Kartika Wijaya;Pria;23/09/1993;
N-14093;Andi Utami;Female;26/12/1970;RETAIL
N-14094;Dewi Utami;;04/07/1961;RETAIL
N-14095;Andi Utami;Female;15/02/1976;Private
N-14096;Lutfi Pratama;Laki-laki;29/01/1988;Private
N-14097;Lutfi Permata;P;29/10/1963;Prioritas
N-14098;Maya Utami;Laki-laki;09/12/1963;Prioritas
N-14099;Andi Pratama;Wanita;26/02/1976;Reguler
N-14100;Indah Maharani;Female;13/07/1995;Reguler
N-14101;Andi Saputra;Pria;16/02/1988;Reguler
N-14102;Rizal Permata;Female;19/01/2002;Reguler
N-14103;Sari Lestari;;04/05/1961;Prioritas
N-14104;Eka Maharani;;24/01/1981;prio
N-14105;Wawan Maharani;Wanita;24/08/1960;RETAIL
N-14106;Joko Kusuma;;14/12/1976;
N-14107;Sari Permata;Female;26/08/1991;RETAIL
N-14108;Fajar Lestari;M;30/04/1998;prio
N-14109;Oki Permata;Pria;06/04/1966;Reguler
N-14110;Maya Maharani;;18/01/1978;RETAIL
N-14111;Kartika Santoso;Pria;24/05/2001;
N-14112;Indah Setiawan;Pria;22/06/1986;prio
N-14113;Rizal Kusuma;Wanita;04/10/2004;RETAIL
N-14114;Sari Hidayat;M;20/10/1965;Private
N-14115;Zaki Lestari;Laki-laki;04/03/1976;Prioritas
N-14116;Rizal Utami;L;05/04/1986;Prioritas
N-14117;Nanda Kusuma;M;02/11/2005;RETAIL
N-14118;Dewi Kusuma;Pria;06/08/1979;prio
N-14119;Andi Hidayat;L;10/08/1986;
N-14120;Citra Utami;;02/04/1964;RETAIL
N-14121;Budi Setiawan;L;13/05/1995;prio
N-14122;Putri Wijaya;Pria;15/04/1982;Private
N-14123;Rizal Hakim;P;10/02/1974;Prioritas
N-14124;Wawan Maharani;;;
N-14125;Oki Maharani;P;31/05/1983;prio
N-14126;Lutfi Hakim;L;22/12/2004;Reguler
N-14127;Wawan Hidayat;;05/05/1989;
N-14128;Joko Permata;Pria;03/07/2002;prio
N-14129;Fajar Santoso;M;28/01/2005;Prioritas
N-14130;Hadi Utami;P;22/04/1986;prio
N-14131;Putri Lestari;;15/12/1973;Private
N-14132;Kartika Hidayat;Wanita;06/08/1977;Prioritas
N-14133;Rizal Hidayat;Laki-laki;06/03/1985;RETAIL
N-14134;Oki Utami;P;08/08/1964;prio
N-14135;Gita Hidayat;Pria;02/01/1995;Private
N-14136;Rizal Pratama;;29/11/1962;RETAIL
N-14137;Maya Utami;;01/06/1995;RETAIL
N-14138;Kartika Pratama;Pria;21/11/1995;RETAIL
N-14139;Andi Hakim;P;02/04/1985;RETAIL
N-14140;Budi Hidayat;P;12/10/1969;Prioritas
N-14141;Maya Wijaya;P;07/12/1993;RETAIL
N-14142;Gita Hidayat;;23/10/1981;Private
N-14143;Yuni Saputra;Laki-laki;15/10/1960;Private
N-14144;Fajar Kusuma;Female;08/10/1969;Prioritas
N-14145;Vina Utami;Wanita;08/10/2001;Private
N-14146;Sari Santoso;L;10/11/1966;Prioritas
N-14147;Gita Kusuma;Wanita;24/11/1971;Prioritas
N-14148;Joko Lestari;L;24/10/1995;RETAIL
N-14149;Rizal Permata;Female;20/06/1999;
N-14150;Gita Saputra;Laki-laki;21/07/1975;Prioritas
N-14151;Fajar Hakim;;27/06/1996;RETAIL
N-14152;Joko Saputra;Wanita;14/05/1975;prio
N-14153;Indah Wijaya;Female;05/11/1981;Prioritas
N-14154;Sari Kusuma;Female;08/01/2004;Prioritas
N-14155;Tono Hakim;Female;10/04/1998;RETAIL
N-14156;Dewi Kusuma;Laki-laki;22/04/1963;Private
N-14157;Tono Lestari;;18/07/1983;prio
N-14158;Lutfi Lestari;Female;13/09/1999;Private
N-14159;Fajar Santoso;Pria;29/12/1968;prio
N-14160;Zaki Setiawan;Wanita;27/04/1971;Reguler
N-14161;Tono Saputra;;25/10/2004;Prioritas
N-14162;Joko Setiawan;Female;12/04/1974;RETAIL
N-14163;Eka Kusuma;Wanita;21/09/1979;Prioritas
N-14164;Tono Setiawan;Pria;18/07/1970;Prioritas
N-14165;Andi Kusuma;Laki-laki;20/08/1961;Private
N-14166;Indah Hidayat;L;25/10/1992;RETAIL
N-14167;Eka Hidayat;M;27/02/1988;Reguler
N-14168;Dewi Saputra;Pria;26/10/1996;Private
N-14169;Hadi Maharani;;14/08/1985;Private
N-14170;Nanda Hakim;M;;Prioritas
N-14171;Citra Hakim;P;31/02/1999;Reguler
N-14172;Yuni Permata;Wanita;18/03/1993;prio
N-14173;Tono Utami;M;;
N-14174;Gita Saputra;Female;07/03/2004;Reguler
N-14175;Indah Hidayat;Wanita;07/04/1961;
N-14176;Citra Saputra;Laki-laki;18/03/1988;Private
N-14177;Oki Pratama;Laki-laki;08/10/1963;prio
N-14178;Oki Kusuma;;21/09/1962;
N-14179;Putri Hidayat;M;01/08/1978;Reguler
N-14180;Maya Saputra;Pria;16/05/2004;prio
N-14181;Citra Pratama;P;26/02/1979;
N-14182;Umi Pratama;Wanita;25/02/2003;prio
N-14183;Eka Pratama;;09/09/1978;
N-14184;Oki Lestari;Pria;24/09/1974;
N-14185;Hadi Kusuma;M;;prio
N-14186;Zaki Permata;P;31/02/1999;Reguler
N-14187;Citra Maharani;;05/05/1985;
N-14188;Sari Saputra;Laki-laki;;prio
N-14189;Maya Lestari;L;23/04/1995;prio
N-14190;Vina Permata;Laki-laki;02/04/1980;prio
N-14191;Indah Setiawan;P;16/05/2004;Prioritas
N-14192;Vina Santoso;Wanita;01/07/1989;Private
N-14193;Indah Pratama;P;13/11/1968;
N-14194;Maya Kusuma;;08/03/1974;RETAIL
N-14195;Nanda Maharani;L;26/05/1995;Prioritas
N-14196;Putri Kusuma;;28/04/1991;
N-14197;Rizal Maharani;;26/02/1965;Private
N-14198;Citra Pratama;L;19/03/1984;RETAIL
N-14199;Sari Pratama;L;15/04/1969;Private
N-14200;Kartika Setiawan;M;17/05/1989;Private
N-14201;Citra Lestari;M;09/09/1992;Prioritas
N-14202;Eka Utami;Pria;16/09/2002;RETAIL
N-14203;Eka Maharani;Laki-laki;29/11/1985;Prioritas
N-14204;Hadi Permata;L;01/08/1981;Reguler
N-14205;Tono Kusuma;Female;04/11/1998;prio
N-14206;Putri Pratama;Wanita;;
N-14207;Zaki Utami;Wanita;08/12/1973;Reguler
N-14208;Yuni Setiawan;Wanita;02/06/1976;RETAIL
N-14209;Maya Utami;;07/02/1966;Private
N-14210;Kartika Kusuma;;16/05/2002;RETAIL
N-14211;Dewi Santoso;Pria;12/01/1974;Private
N-14212;Kartika Pratama;Female;03/04/1974;RETAIL
N-14213;Zaki Kusuma;;04/12/1976;RETAIL
N-14214;Joko Maharani;Wanita;25/06/1995;RETAIL
N-14215;Hadi Maharani;Pria;29/11/1990;Reguler
N-14216;Lutfi Utami;Female;15/05/1964;Reguler
N-14217;Andi Maharani;Pria;16/09/2000;
N-14218;Eka Hakim;L;27/07/1962;RETAIL
N-14219;Joko Wijaya;Pria;18/07/1978;prio
N-14220;Fajar Saputra;Pria;13/09/2000;prio
N-14221;Joko Maharani;M;24/04/1979;Private
N-14222;Oki Kusuma;Wanita;18/06/1965;RETAIL
N-14223;Citra Setiawan;Wanita;31/02/1999;RETAIL
N-14224;Budi Kusuma;;30/11/1967;
N-14225;Putri Saputra;M;12/09/1981;RETAIL
N-14226;Budi Hidayat;P;09/10/1962;prio
N-14227;Lutfi Wijaya;;23/03/1977;
N-14228;Joko Hakim;Female;28/04/1979;Prioritas
N-14229;Maya Santoso;Pria;21/05/1969;RETAIL
N-14230;Hadi Lestari;Pria;12/12/1993;Reguler
N-14231;Gita Saputra;Wanita;03/05/1990;Prioritas
N-14232;Yuni Setiawan;;16/03/1999;Reguler
N-14233;Eka Maharani;L;27/01/2000;RETAIL
N-14234;Gita Santoso;L;23/02/1976;RETAIL
N-14235;Umi Pratama;;14/02/1961;Reguler
N-14236;Budi Saputra;Pria;04/02/1993;Prioritas
N-14237;Eka Permata;;18/05/1963;Prioritas
N-14238;Eka Hidayat;Pria;28/06/1976;Reguler
N-14239;Maya Hakim;;18/05/1984;
N-14240;Indah Utami;Wanita;23/10/1972;Private
N-14241;Umi Hakim;M;16/10/1981;Private
N-14242;Rizal Maharani;Laki-laki;20/05/1996;prio
N-14243;Budi Kusuma;Pria;22/02/1987;prio
N-14244;Zaki Maharani;M;16/05/1975;Reguler
N-14245;Andi Wijaya;Laki-laki;23/08/1973;Reguler
N-14246;Wawan Utami;Pria;12/01/1990;Prioritas
N-14247;Yuni Permata;Female;09/12/1989;Prioritas
N-14248;Hadi Hidayat;;17/03/1999;prio
N-14249;Eka Wijaya;Laki-laki;14/07/1976;RETAIL
N-14250;Tono Maharani;Pria;19/10/2001;Private
N-14251;Oki Utami;Female;04/03/1993;Reguler
N-14252;Sari Utami;P;22/02/1986;Reguler
N-14253;Dewi Pratama;L;08/06/1992;Prioritas
N-14254;Wawan Setiawan;M;10/04/1987;Reguler
N-14255;Umi Santoso;M;15/08/1987;Reguler
N-14256;Lutfi Saputra;Laki-laki;13/08/1982;Prioritas
N-14257;Kartika Permata;P;13/06/1984;prio
N-14258;Putri Kusuma;;03/02/1977;Prioritas
N-14259;Hadi Setiawan;L;05/03/1973;Reguler
N-14260;Yuni Utami;P;19/03/1970;
N-14261;Yuni Pratama;;22/06/1982;Reguler
N-14262;Citra Hidayat;Pria;25/02/1987;prio
N-14263;Sari Utami;Female;31/02/1999;prio
N-14264;Zaki Hidayat;L;12/12/1986;RETAIL
N-14265;Lutfi Kusuma;M;24/09/1996;Prioritas
N-14266;Oki Hakim;;03/05/1969;
N-14267;Dewi Permata;;13/10/1963;Prioritas
N-14268;Lutfi Utami;M;21/01/1982;prio
N-14269;Nanda Saputra;Female;25/11/2004;prio
N-14270;Wawan Santoso;P;23/06/1980;Private
N-14271;Indah Maharani;L;19/01/1960;
N-14272;Budi Santoso;L;21/06/2005;RETAIL
N-14273;Indah Maharani;Pria;25/08/1966;Prioritas
N-14274;Yuni Santoso;M;26/04/1998;Private
N-14275;Dewi Maharani;;13/10/1965;Prioritas
N-14276;Andi Kusuma;Pria;04/11/1994;
N-14277;Budi Saputra;Pria;13/09/1997;Prioritas
N-14278;Oki Setiawan;Wanita;13/04/1997;Prioritas
N-14279;Hadi Hidayat;Laki-laki;11/12/1969;Private
N-14280;Zaki Permata;Laki-laki;31/05/1983;RETAIL
N-14281;Hadi Santoso;M;24/03/1961;prio
N-14282;Kartika Hidayat;P;08/05/1981;prio
N-14283;Fajar Lestari;Wanita;05/11/2005;RETAIL
N-14284;Dewi Setiawan;M;18/06/2001;Reguler
N-14285;Hadi Santoso;Wanita;04/05/2002;
N-14286;Andi Hidayat;;06/06/1972;RETAIL
N-14287;Hadi Permata;Wanita;10/11/1972;prio
N-14288;Tono Utami;L;10/09/1977;Reguler
N-14289;Lutfi Maharani;Wanita;30/12/1995;prio
N-14290;Kartika Setiawan;L;03/01/1961;prio
N-14291;Budi Setiawan;Female;12/02/1977;RETAIL
N-14292;Oki Santoso;Laki-laki;23/03/1998;RETAIL
N-14293;Dewi Pratama;;04/12/1992;prio
N-14294;Lutfi Pratama;L;23/03/1999;Prioritas
N-14295;Budi Wijaya;Female;17/12/1964;Reguler
N-14296;Budi Kusuma;Wanita;01/12/1979;Reguler
N-14297;Putri Wijaya;P;01/09/1992;RETAIL
N-14298;Wawan Wijaya;Laki-laki;30/11/1985;
N-14299;Sari Setiawan;;04/02/2005;RETAIL
N-14300;Andi Pratama;L;03/05/2003;prio
N-14301;Andi Maharani;M;22/03/1998;Private
N-14302;Eka Lestari;M;26/11/2005;Private
N-14303;Andi Wijaya;P;11/03/2004;Prioritas
N-14304;Lutfi Setiawan;L;15/06/1989;Private
N-14305;Sari Setiawan;M;31/08/2002;RETAIL
N-14306;Citra Wijaya;;03/04/1982;Prioritas
N-14307;Wawan Maharani;M;05/08/1998;Reguler
N-14308;Zaki Lestari;M;29/12/1965;prio
N-14309;Fajar Utami;M;23/10/1999;Reguler
N-14310;Lutfi Hidayat;Female;05/01/1962;Prioritas
N-14311;Nanda Wijaya;Wanita;10/01/1972;Prioritas
N-14312;Gita Pratama;M;12/06/1993;Private
N-14313;Wawan Saputra;Pria;22/12/2005;
N-14314;Gita Lestari;Wanita;;Private
N-14315;Fajar Pratama;M;28/02/1988;Reguler
N-14316;Andi Santoso;Female;20/12/1982;Private
N-14317;Lutfi Santoso;Pria;14/06/1978;Reguler
N-14318;Zaki Santoso;Pria;03/12/1979;RETAIL
N-14319;Kartika Permata;L;14/12/1969;Prioritas
N-14320;Dewi Maharani;Pria;30/12/1960;RETAIL
N-14321;Kartika Saputra;M;22/07/1983;
N-14322;Andi Utami;L;22/03/1964;prio
N-14323;Joko Wijaya;;23/04/1979;Prioritas
N-14324;Zaki Lestari;Wanita;30/11/1962;RETAIL
N-14325;Putri Wijaya;P;02/09/1975;Reguler
N-14326;Andi Hidayat;Wanita;28/09/1985;prio
N-14327;Kartika Kusuma;Laki-laki;15/09/1966;Prioritas
N-14328;Joko Saputra;;06/06/2004;Reguler
N-14329;Citra Lestari;Pria;28/11/1969;RETAIL
N-14330;Indah Hakim;Pria;29/01/1977;
N-14331;Sari Lestari;M;08/08/1965;RETAIL
N-14332;Oki Saputra;Laki-laki;30/12/1984;Prioritas
N-14333;Hadi Utami;Female;12/04/1962;Reguler
N-14334;Budi Setiawan;;27/09/1969;Prioritas
N-14335;Yuni Lestari;Female;26/08/2001;Prioritas
N-14336;Lutfi Utami;;25/02/2000;Reguler
N-14337;Vina Kusuma;L;24/08/1983;Reguler
N-14338;Tono Lestari;;28/09/1966;prio
N-14339;Budi Pratama;Pria;04/03/1969;Reguler
N-14340;Tono Saputra;Female;06/03/1983;
N-14341;Vina Hakim;M;24/03/1995;Private
N-14342;Gita Saputra;M;09/09/1960;
N-14343;Fajar Utami;P;09/11/1972;Reguler
N-14344;Wawan Permata;Laki-laki;28/01/1960;prio
N-14345;Hadi Hakim;L;26/11/2003;prio
N-14346;Vina Utami;L;16/01/1966;Reguler
N-14347;Putri Santoso;Pria;17/08/1971;Private
N-14348;Indah Wijaya;Laki-laki;06/05/1996;RETAIL
N-14349;Nanda Hidayat;;31/02/1999;Reguler
N-14350;Eka Maharani;L;08/11/1993;Prioritas
N-14351;Maya Utami;L;29/07/1985;RETAIL
N-14352;Budi Lestari;L;30/04/1963;Private
N-14353;Andi Pratama;Laki-laki;10/03/1965;Private
N-14354;Kartika Lestari;Laki-laki;23/02/1967;RETAIL
N-14355;Sari Kusuma;Wanita;03/04/2001;Reguler
N-14356;Yuni Setiawan;;25/09/1986;
N-14357;Citra Hidayat;P;09/04/1965;Private
N-14358;Lutfi Lestari;M;01/01/1974;RETAIL
N-14359;Kartika Permata;Female;19/11/1994;RETAIL
N-14360;Oki Kusuma;Pria;06/07/1985;RETAIL
N-14361;Maya Setiawan;Pria;03/07/2001;prio
N-14362;Kartika Pratama;Wanita;07/06/1992;RETAIL
N-14363;Sari Setiawan;L;09/04/1963;RETAIL
N-14364;Andi Lestari;Wanita;15/05/2005;Prioritas
N-14365;Citra Maharani;M;26/11/1966;RETAIL
N-14366;Tono Santoso;M;06/06/1992;Reguler
N-14367;Umi Hakim;Laki-laki;28/12/1988;prio
N-14368;Andi Kusuma;L;26/02/1971;Reguler
N-14369;Kartika Permata;L;13/06/1998;Prioritas
N-14370;Andi Maharani;Laki-laki;08/11/1989;RETAIL
N-14371;Kartika Pratama;Laki-laki;02/12/1980;
N-14372;Indah Utami;;01/09/1965;RETAIL
N-14373;Putri Lestari;M;08/06/1984;RETAIL
N-14374;Sari Wijaya;P;04/04/1972;Prioritas
N-14375;Fajar Maharani;P;16/03/2000;
N-14376;Kartika Utami;Female;17/04/1967;Private
N-14377;Andi Saputra;M;16/03/1967;
N-14378;Budi Pratama;Pria;05/07/2002;prio
N-14379;Hadi Utami;;20/12/1997;prio
N-14380;Eka Wijaya;Wanita;26/12/1978;Reguler
N-14381;Oki Saputra;Laki-laki;07/01/1994;Private
N-14382;Rizal Wijaya;;20/06/1966;RETAIL
N-14383;Tono Hidayat;M;24/07/1977;
N-14384;Nanda Saputra;P;13/01/2005;
N-14385;Eka Lestari;Wanita;17/10/1974;Prioritas
N-14386;Tono Maharani;Pria;08/11/1990;RETAIL
N-14387;Gita Lestari;Laki-laki;31/02/1999;prio
N-14388;Andi Hakim;Laki-laki;24/09/1984;Reguler
N-14389;Maya Pratama;;08/03/1963;prio
N-14390;Citra Setiawan;;16/12/1985;Reguler
N-14391;Wawan Saputra;Laki-laki;;prio
N-14392;Rizal Utami;Female;11/04/1976;RETAIL
N-14393;Nanda Permata;L;02/06/1990;Reguler
N-14394;Zaki Lestari;L;15/10/1982;Prioritas
N-14395;Gita Setiawan;M;04/05/1994;Private
N-14396;Indah Maharani;Female;30/10/1988;Reguler
N-14397;Nanda Permata;L;01/06/1976;Prioritas
N-14398;Kartika Kusuma;Female;04/06/1966;Prioritas
N-14399;Yuni Santoso;L;01/05/2003;Prioritas
N-14400;Umi Hidayat;M;26/02/1999;prio
N-14401;Andi Saputra;;09/02/1992;RETAIL
N-14402;Oki Utami;Pria;30/08/1973;Prioritas
N-14403;Budi Hakim;Laki-laki;25/03/1971;RETAIL
N-14404;Hadi Setiawan;Wanita;30/10/2003;Prioritas
N-14405;Budi Setiawan;Pria;23/12/1997;Private
N-14406;Yuni Wijaya;Laki-laki;16/10/1967;Private
N-14407;Vina Pratama;M;07/09/1973;RETAIL
N-14408;Citra Hidayat;Pria;03/07/1998;RETAIL
N-14409;Gita Santoso;Pria;14/05/2001;Reguler
N-14410;Sari Kusuma;M;17/02/1987;RETAIL
N-14411;Hadi Hidayat;Wanita;20/08/1996;Prioritas
N-14412;Dewi Pratama;Wanita;14/06/2004;RETAIL
N-14413;Lutfi Kusuma;Female;29/03/1980;Reguler
N-14414;Maya Setiawan;Female;10/04/1962;Prioritas
N-14415;Umi Wijaya;Laki-laki;08/01/1976;prio
N-14416;Dewi Setiawan;Laki-laki;;Prioritas
N-14417;Andi Hakim;P;04/10/1970;Prioritas
N-14418;Fajar Pratama;Laki-laki;08/10/1969;Private
N-14419;Budi Maharani;Laki-laki;08/09/1978;
N-14420;Andi Setiawan;P;14/01/2001;Reguler
N-14421;Zaki Hidayat;Wanita;28/06/1995;
N-14422;Joko Setiawan;Female;15/01/1963;Prioritas
N-14423;Kartika Hidayat;Female;03/06/1973;Private
N-14424;Putri Santoso;Pria;31/08/1990;prio
N-14425;Maya Lestari;Female;28/08/1968;prio
N-14426;Putri Hidayat;Wanita;08/03/1968;Reguler
N-14427;Zaki Santoso;Pria;18/03/1968;Prioritas
N-14428;Putri Kusuma;M;26/09/1966;RETAIL
N-14429;Citra Lestari;;29/03/1968;Reguler
N-14430;Putri Santoso;M;23/09/1978;prio
N-14431;Putri Utami;;03/04/1970;Reguler
N-14432;Eka Utami;M;09/06/1971;Reguler
N-14433;Lutfi Lestari;Wanita;14/12/1998;prio
N-14434;Tono Santoso;Pria;18/09/1972;prio
N-14435;Hadi Santoso;Female;17/07/1992;Prioritas
N-14436;Joko Hakim;L;10/03/2004;RETAIL
N-14437;Hadi Wijaya;P;06/03/1963;Private
N-14438;Yuni Maharani;Wanita;14/10/1965;
N-14439;Gita Setiawan;P;20/05/1989;Prioritas
N-14440;Maya Pratama;Laki-laki;06/10/2001;prio
N-14441;Joko Permata;P;31/02/1999;Private
N-14442;Tono Pratama;;20/11/1972;Reguler
N-14443;Rizal Maharani;Laki-laki;25/11/1982;
N-14444;Gita Maharani;M;16/04/1973;
N-14445;Putri Lestari;M;17/08/1997;RETAIL
N-14446;Putri Hidayat;Laki-laki;28/06/1975;Private
N-14447;Lutfi Saputra;Laki-laki;15/04/1997;
N-14448;Putri Hakim;;14/10/2005;Prioritas
N-14449;Indah Santoso;Wanita;;RETAIL
N-14450;Andi Kusuma;M;13/09/1961;prio
N-14451;Gita Lestari;M;31/08/1985;Private
N-14452;Eka Pratama;M;01/03/1964;
N-14453;Sari Saputra;;09/08/2003;Reguler
N-14454;Dewi Lestari;Female;;Reguler
N-14455;Andi Permata;;18/12/1966;Prioritas
N-14456;Lutfi Permata;Female;18/08/1991;Private
N-14457;Gita Wijaya;Pria;10/05/1975;RETAIL
N-14458;Indah Saputra;Female;09/02/1983;Prioritas
N-14459;Citra Hidayat;Laki-laki;09/08/1962;RETAIL
N-14460;Citra Santoso;Pria;05/01/1967;Prioritas
N-14461;Oki Lestari;;11/06/1998;RETAIL
N-14462;Indah Maharani;P;25/02/2003;Prioritas
N-14463;Tono Lestari;Female;07/07/1998;RETAIL
N-14464;Vina Santoso;L;14/07/1991;prio
N-14465;Tono Wijaya;P;30/06/1997;
N-14466;Wawan Wijaya;;31/02/1999;RETAIL
N-14467;Nanda Utami;Pria;02/09/1962;RETAIL
N-14468;Nanda Saputra;Female;05/10/1988;Prioritas
N-14469;Fajar Saputra;Female;21/05/1976;Reguler
N-14470;Joko Hakim;Laki-laki;06/02/1996;Reguler
N-14471;Citra Permata;Pria;28/10/1983;
N-14472;Zaki Maharani;Pria;;Prioritas
N-14473;Rizal Utami;P;25/08/1975;Private
N-14474;Kartika Hidayat;;11/08/1989;Private
N-14475;Umi Setiawan;Wanita;25/09/2000;Prioritas
N-14476;Kartika Utami;P;24/10/2000;RETAIL
N-14477;Joko Maharani;Laki-laki;02/12/1981;
N-14478;Sari Saputra;M;18/05/1996;
N-14479;Budi Utami;Pria;12/10/1972;RETAIL
N-14480;Budi Setiawan;Wanita;29/04/1977;Private
N-14481;Andi Utami;;29/07/2000;Reguler
N-14482;Maya Hidayat;Pria;15/02/1989;RETAIL
N-14483;Hadi Pratama;Pria;16/04/1977;RETAIL
N-14484;Gita Utami;L;12/05/1987;RETAIL
N-14485;Zaki Santoso;Laki-laki;02/11/1979;RETAIL
N-14486;Lutfi Pratama;;23/07/1967;prio
N-14487;Umi Hakim;L;06/01/1991;Private
N-14488;Lutfi Santoso;Wanita;26/12/2005;prio
N-14489;Dewi Setiawan;Female;08/04/1990;Reguler
N-14490;Budi Santoso;Pria;22/11/1987;
N-14491;Hadi Saputra;;04/06/1961;Prioritas
N-14492;Dewi Santoso;Female;05/09/1962;Prioritas
N-14493;Zaki Hakim;Female;20/03/1965;Prioritas
N-14494;Dewi Hakim;P;28/09/2001;Reguler
N-14495;Vina Wijaya;Wanita;04/09/1998;RETAIL
N-14496;Umi Utami;;10/05/1986;
N-14497;Zaki Kusuma;Female;15/03/1971;Prioritas
N-14498;Maya Kusuma;Wanita;22/04/1967;prio
