nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-28093;Lutfi Santoso;Pria;;Private
N-28094;Hadi Setiawan;;06/11/1969;
N-28095;Dewi Utami;;31/02/1999;prio
N-28096;Budi Wijaya;;07/02/2003;Reguler
N-28097;Kartika Wijaya;P;29/01/1982;Reguler
N-28098;Putri Utami;Female;30/08/2004;Reguler
N-28099;Umi Wijaya;;31/02/1999;Reguler
N-28100;Eka Wijaya;Female;30/07/1965;
N-28101;Sari Hidayat;Wanita;08/07/1972;
N-28102;Indah Setiawan;Pria;28/11/1973;Private
N-28103;Nanda Kusuma;P;03/12/2001;Reguler
N-28104;Budi Saputra;Female;05/09/1971;Prioritas
N-28105;Putri Lestari;M;27/08/1964;Reguler
N-28106;Zaki Santoso;Pria;25/12/1961;RETAIL
N-28107;Indah Hidayat;M;29/01/2002;Private
N-28108;Nanda Santoso;P;;Reguler
N-28109;Putri Kusuma;L;25/01/2001;Reguler
N-28110;Andi Saputra;Wanita;28/11/1985;prio
N-28111;Putri Pratama;Female;18/08/2005;RETAIL
N-28112;Wawan Setiawan;Pria;06/04/2005;Prioritas
N-28113;Rizal Hidayat;M;22/09/1972;Reguler
N-28114;Zaki Hidayat;Female;05/07/2001;Private
N-28115;Fajar Wijaya;L;15/09/2000;
N-28116;Maya Setiawan;Laki-laki;24/12/1989;Private
N-28117;Gita Pratama;M;19/08/2002;Prioritas
N-28118;Budi Maharani;M;06/12/1961;prio
N-28119;Putri Lestari;;20/02/1988;Reguler
N-28120;Dewi Kusuma;P;18/09/1990;RETAIL
N-28121;Umi Setiawan;;22/07/1989;RETAIL
N-28122;Rizal Wijaya;P;14/11/1976;RETAIL
N-28123;Budi Saputra;L;02/01/2002;Prioritas
N-28124;Tono Lestari;Laki-laki;21/11/1982;prio
N-28125;Putri Permata;Pria;02/10/1986;Private
N-28126;Vina Kusuma;P;13/09/1982;Reguler
N-28127;Vina Pratama;P;08/04/1999;RETAIL
N-28128;Maya Santoso;Female;07/05/2005;Reguler
N-28129;Indah Hakim;L;01/03/1997;Reguler
N-28130;Hadi Hidayat;M;;
N-28131;Nanda Maharani;P;23/07/1994;
N-28132;Rizal Hakim;M;07/03/1982;Prioritas
N-28133;Zaki Saputra;M;04/11/1971;Private
N-28134;Rizal Setiawan;;31/03/2005;RETAIL
N-28135;Eka Hidayat;M;08/03/2000;RETAIL
N-28136;Kartika Hakim;M;26/08/1987;Prioritas
N-28137;Maya Hidayat;M;20/03/1982;
N-28138;Kartika Wijaya;Wanita;15/08/1989;
N-28139;Citra Setiawan;;14/05/1970;RETAIL
N-28140;Budi Hidayat;M;26/03/1966;Prioritas
N-28141;Rizal Kusuma;;26/06/1997;Private
N-28142;Indah Maharani;Wanita;27/06/1966;prio
N-28143;Dewi Hidayat;L;;RETAIL
N-28144;Budi Lestari;P;14/12/1962;
N-28145;Nanda Hidayat;Wanita;23/04/1969;prio
N-28146;Fajar Pratama;Female;03/05/1962;
N-28147;Zaki Setiawan;Laki-laki;09/08/1963;Private
N-28148;Budi Pratama;L;09/03/1990;RETAIL
N-28149;Umi Pratama;M;03/07/2000;Reguler
N-28150;Zaki Saputra;Wanita;28/06/1992;prio
N-28151;Maya Pratama;P;08/02/2005;
N-28152;Citra Wijaya;Laki-laki;03/09/1974;Reguler
N-28153;Eka Maharani;L;;prio
N-28154;Umi Saputra;Pria;21/06/1989;Prioritas
N-28155;Dewi Santoso;Wanita;15/03/1983;prio
N-28156;Umi Utami;Pria;;prio
N-28157;Joko Pratama;P;26/03/1972;
N-28158;Kartika Kusuma;Female;09/12/1978;Reguler
N-28159;Hadi Hidayat;Female;06/04/1994;prio
N-28160;Gita Permata;Pria;15/10/1983;Prioritas
N-28161;Budi Permata;P;05/06/1969;Reguler
N-28162;Citra Lestari;;07/11/1974;prio
N-28163;Wawan Hidayat;M;20/05/1972;prio
N-28164;Kartika Santoso;Female;12/04/1977;RETAIL
N-28165;Joko Setiawan;P;11/02/2005;RETAIL
N-28166;Gita Permata;M;19/11/2002;RETAIL
N-28167;Yuni Utami;Wanita;31/05/1963;RETAIL
N-28168;Eka Wijaya;Female;16/11/2005;prio
N-28169;Vina Hidayat;Wanita;06/08/1971;Private
N-28170;Lutfi Saputra;Wanita;04/09/2005;Prioritas
N-28171;Wawan Wijaya;;06/07/1972;prio
N-28172;Eka Permata;Laki-laki;18/12/1969;prio
N-28173;Dewi Kusuma;L;19/02/1960;
N-28174;Wawan Permata;;11/04/1963;
N-28175;Joko Hakim;Wanita;29/08/2000;Private
N-28176;Fajar Santoso;Female;14/03/1993;Reguler
N-28177;Lutfi Pratama;;22/03/1974;RETAIL
N-28178;Umi Permata;P;29/12/2005;Reguler
N-28179;Gita Maharani;P;12/02/1988;prio
N-28180;Andi Setiawan;L;03/11/1986;Private
N-28181;Vina Santoso;Laki-laki;13/10/1970;Private
N-28182;Eka Pratama;P;09/12/1991;Private
N-28183;Zaki Maharani;P;17/02/1996;Prioritas
N-28184;Kartika Utami;Wanita;08/01/1984;Private
N-28185;Hadi Utami;Laki-laki;01/10/1970;prio
N-28186;Wawan Wijaya;;25/09/1968;RETAIL
N-28187;Maya Lestari;Pria;17/03/1979;RETAIL
N-28188;Joko Wijaya;Laki-laki;18/06/1964;prio
N-28189;Kartika Saputra;Female;31/02/1999;Private
N-28190;Fajar Pratama;Pria;21/06/1991;RETAIL
N-28191;Gita Wijaya;P;09/10/1992;RETAIL
N-28192;Gita Permata;P;12/07/1981;Reguler
N-28193;Lutfi Hakim;Pria;19/06/1971;RETAIL
N-28194;Zaki Santoso;Laki-laki;07/02/1978;RETAIL
N-28195;Sari Lestari;Pria;13/06/1987;Prioritas
N-28196;Sari Setiawan;Wanita;26/02/2000;Prioritas
N-28197;Citra Setiawan;Pria;20/09/1989;
N-28198;Indah Hidayat;P;02/10/1963;Reguler
N-28199;Indah Pratama;Female;;
N-28200;Budi Wijaya;Female;07/05/1999;
N-28201;Yuni Setiawan;Laki-laki;25/12/1976;
N-28202;Indah Permata;L;12/02/2002;
N-28203;Gita Saputra;M;02/11/1984;Reguler
N-28204;Kartika Hidayat;Wanita;14/08/1972;Private
N-28205;Kartika Setiawan;Laki-laki;09/02/1989;prio
N-28206;Lutfi Wijaya;P;24/05/1983;RETAIL
N-28207;Gita Santoso;Wanita;18/02/1962;
N-28208;Joko Maharani;Wanita;06/01/1995;
N-28209;Oki Santoso;;21/06/1982;RETAIL
N-28210;Tono Hidayat;Laki-laki;03/06/2003;RETAIL
N-28211;Putri Wijaya;Female;22/02/1965;Prioritas
N-28212;Fajar Pratama;M;12/10/2003;prio
N-28213;Vina Hakim;L;19/07/1970;
N-28214;Budi Saputra;L;15/12/1983;prio
N-28215;Sari Utami;M;11/08/1996;Private
N-28216;Yuni Setiawan;Female;30/07/1963;prio
N-28217;Zaki Lestari;M;13/10/1964;Prioritas
N-28218;Nanda Permata;Wanita;16/05/1974;Private
N-28219;Fajar Maharani;Laki-laki;22/04/1968;Prioritas
N-28220;Citra Hakim;Female;11/05/1988;Private
N-28221;Citra Maharani;Wanita;04/09/2003;Reguler
N-28222;Tono Setiawan;Female;25/02/1961;Reguler
N-28223;Tono Kusuma;Female;04/01/1994;
N-28224;Vina Wijaya;Wanita;02/08/1962;
N-28225;Rizal Kusuma;Pria;10/09/1963;Reguler
N-28226;Wawan Kusuma;;13/09/1970;Private
N-28227;Budi Maharani;P;;Reguler
N-28228;Putri Saputra;M;04/02/1974;RETAIL
N-28229;Umi Lestari;L;26/02/1982;Reguler
N-28230;Citra Hidayat;P;08/10/1987;Prioritas
N-28231;Yuni Lestari;P;24/04/1967;RETAIL
N-28232;Budi Maharani;;28/06/1977;RETAIL
N-28233;Dewi Pratama;Wanita;31/02/1999;Prioritas
N-28234;Kartika Permata;M;05/12/1981;Reguler
N-28235;Zaki Kusuma;P;;Prioritas
N-28236;Eka Santoso;Female;10/11/1974;Private
N-28237;Wawan Utami;Laki-laki;11/01/1970;Private
N-28238;Joko Permata;;20/12/1970;Reguler
N-28239;Nanda Permata;Laki-laki;01/07/2000;Prioritas
N-28240;Andi Santoso;Female;12/12/1961;
N-28241;Lutfi Maharani;Wanita;26/04/1970;Reguler
N-28242;Rizal Saputra;;27/08/1994;
N-28243;Nanda Pratama;Pria;16/08/1973;
N-28244;Budi Hidayat;Laki-laki;12/12/1971;Private
N-28245;Lutfi Saputra;Laki-laki;20/10/1971;
N-28246;Eka Maharani;P;11/02/2001;
N-28247;Putri Wijaya;;21/03/1965;RETAIL
N-28248;Dewi Wijaya;Female;03/09/1970;Prioritas
N-28249;Andi Utami;Pria;31/12/1985;Prioritas
N-28250;Oki Maharani;;14/09/1968;
N-28251;Andi Kusuma;;28/11/1982;Private
N-28252;Zaki Setiawan;Female;05/08/1969;RETAIL
N-28253;Maya Wijaya;L;23/05/1970;Prioritas
N-28254;Dewi Hidayat;;21/11/1988;
N-28255;Rizal Utami;Laki-laki;09/09/1998;Prioritas
N-28256;Zaki Pratama;;14/04/1983;prio
N-28257;Kartika Hakim;Female;13/12/1998;Prioritas
N-28258;Indah Kusuma;Pria;07/08/1979;prio
N-28259;Umi Utami;;07/02/1988;prio
N-28260;Wawan Maharani;M;29/07/1970;
N-28261;Umi Saputra;L;18/07/1983;Prioritas
N-28262;Tono Wijaya;Wanita;08/01/1961;Prioritas
N-28263;Lutfi Hidayat;;;Private
N-28264;Oki Lestari;P;05/08/1969;prio
N-28265;Yuni Maharani;Wanita;07/05/1973;Prioritas
N-28266;Maya Hidayat;P;20/10/1998;prio
N-28267;Fajar Hakim;Female;13/10/1980;RETAIL
N-28268;Lutfi Setiawan;Wanita;21/03/1990;
N-28269;Dewi Maharani;L;15/11/1989;Reguler
N-28270;Putri Setiawan;L;15/07/1978;
N-28271;Vina Utami;Wanita;25/06/1983;Private
N-28272;Andi Hidayat;Pria;28/05/2005;Reguler
N-28273;Zaki Pratama;L;20/09/2004;prio
N-28274;Rizal Saputra;L;10/09/1976;
N-28275;Eka Maharani;;23/01/1980;Prioritas
N-28276;Gita Hakim;P;30/04/1975;prio
N-28277;Gita Pratama;Pria;11/07/1971;
N-28278;Maya Santoso;Female;03/08/1985;RETAIL
N-28279;Maya Saputra;Female;23/06/1997;Private
N-28280;Budi Lestari;;03/10/1980;Prioritas
N-28281;Oki Hidayat;Wanita;23/08/1988;prio
N-28282;Sari Wijaya;Pria;14/01/1968;Reguler
N-28283;Zaki Wijaya;Female;14/10/1998;prio
N-28284;Putri Wijaya;L;16/12/1999;Private
N-28285;Eka Maharani;Laki-laki;28/08/2004;Prioritas
N-28286;Vina Santoso;Laki-laki;03/09/1995;Prioritas
N-28287;Eka Kusuma;P;18/11/1984;Prioritas
N-28288;Citra Utami;Laki-laki;31/02/1999;Reguler
N-28289;Joko Wijaya;Female;31/07/1996;Prioritas
N-28290;Sari Lestari;Pria;18/03/1985;
N-28291;Gita Maharani;L;15/01/1976;Private
N-28292;Oki Hakim;M;30/10/1961;Private
N-28293;Maya Saputra;Female;31/02/1999;Reguler
N-28294;Zaki Utami;M;13/10/1977;RETAIL
N-28295;Sari Pratama;Female;05/02/1997;Reguler
N-28296;Wawan Hidayat;Wanita;05/05/1973;
N-28297;Lutfi Hidayat;Wanita;20/10/1977;RETAIL
N-28298;Joko Hakim;M;29/02/2000;prio
N-28299;Joko Hidayat;Pria;02/02/2004;Private
N-28300;Nanda Setiawan;Laki-laki;19/10/1980;RETAIL
N-28301;Maya Wijaya;Laki-laki;04/02/1967;Reguler
N-28302;Nanda Hakim;;28/03/1994;prio
N-28303;Wawan Hidayat;;27/08/2005;Reguler
N-28304;Hadi Hidayat;L;03/12/1994;
N-28305;Dewi Utami;Laki-laki;22/03/1970;Private
N-28306;Citra Setiawan;Wanita;30/06/1986;Reguler
N-28307;Andi Setiawan;M;17/11/1982;prio
N-28308;Indah Santoso;Female;20/03/2001;RETAIL
N-28309;Gita Maharani;Wanita;12/03/1968;Prioritas
N-28310;Tono Setiawan;L;23/12/1973;Private
N-28311;Oki Kusuma;Pria;02/06/1964;
N-28312;Hadi Hidayat;;06/01/2002;Prioritas
N-28313;Putri Setiawan;P;09/12/1963;prio
N-28314;Dewi Permata;Laki-laki;;
N-28315;Umi Utami;P;15/11/1995;RETAIL
N-28316;Dewi Permata;L;27/10/1994;Reguler
N-28317;Umi Maharani;;12/08/1973;prio
N-28318;Indah Setiawan;Pria;04/11/1979;
N-28319;Putri Permata;L;12/02/1996;Private
N-28320;Maya Pratama;P;;Private
N-28321;Joko Lestari;Female;01/10/1974;prio
N-28322;Rizal Permata;M;12/05/1961;Prioritas
N-28323;Indah Hidayat;Pria;17/01/1998;Prioritas
N-28324;Yuni Utami;L;06/12/1967;
N-28325;Citra Maharani;Laki-laki;10/03/1969;RETAIL
N-28326;Lutfi Kusuma;M;17/12/1998;Reguler
N-28327;Tono Hidayat;Female;19/05/1989;Private
N-28328;Hadi Utami;Laki-laki;24/05/1997;prio
N-28329;Indah Utami;Wanita;12/03/1961;
N-28330;Sari Setiawan;Laki-laki;13/10/1972;Prioritas
N-28331;Yuni Wijaya;Wanita;24/06/1972;
N-28332;Joko Santoso;Female;25/06/1961;RETAIL
N-28333;Indah Utami;Female;25/08/1967;Prioritas
N-28334;Nanda Hidayat;L;09/01/1964;prio
N-28335;Zaki Lestari;;27/10/1964;Private
N-28336;Putri Santoso;;06/07/1973;
N-28337;Tono Lestari;L;19/08/2004;Private
N-28338;Gita Permata;;19/11/1990;Prioritas
N-28339;Lutfi Hidayat;;19/02/1991;Private
N-28340;Oki Wijaya;;29/04/1978;prio
N-28341;Maya Hidayat;;02/12/1969;RETAIL
N-28342;Eka Permata;;31/02/1999;RETAIL
N-28343;Citra Pratama;Female;19/01/2005;Private
N-28344;Vina Utami;P;17/05/1993;
N-28345;Indah Hakim;Pria;06/01/1993;
N-28346;Oki Hakim;Pria;28/06/1999;
N-28347;Yuni Utami;Pria;09/11/1987;Reguler
N-28348;Hadi Utami;P;04/03/2002;RETAIL
N-28349;Joko Lestari;Pria;21/04/1975;Private
N-28350;Gita Permata;;19/09/1973;
N-28351;Indah Saputra;P;24/12/1984;RETAIL
N-28352;Hadi Lestari;P;12/07/1966;Prioritas
N-28353;Citra Kusuma;;28/06/1962;prio
N-28354;Zaki Santoso;Female;28/10/1976;RETAIL
N-28355;Fajar Setiawan;Pria;02/04/1963;
N-28356;Tono Utami;M;19/10/1971;Prioritas
N-28357;Yuni Maharani;L;31/02/1999;Private
N-28358;Indah Wijaya;P;16/10/1982;Prioritas
N-28359;Zaki Maharani;M;12/03/1965;Private
N-28360;Maya Kusuma;;11/08/1981;Reguler
N-28361;Eka Permata;Female;;prio
N-28362;Budi Setiawan;Laki-laki;20/09/1963;Private
N-28363;Joko Santoso;L;29/08/1993;Private
N-28364;Eka Hakim;L;24/09/1967;prio
N-28365;Wawan Santoso;;03/08/1983;prio
N-28366;Umi Hakim;Laki-laki;28/02/1998;RETAIL
N-28367;Budi Hakim;M;27/12/1994;RETAIL
N-28368;Sari Lestari;P;18/04/1978;Prioritas
N-28369;Indah Hidayat;Pria;31/02/1999;Prioritas
N-28370;Zaki Setiawan;M;;RETAIL
N-28371;Hadi Setiawan;Laki-laki;27/12/1990;
N-28372;Oki Kusuma;Female;14/10/2004;prio
N-28373;Putri Utami;Wanita;17/08/2003;prio
N-28374;Kartika Santoso;L;11/07/1965;prio
N-28375;Andi Kusuma;Pria;18/02/2002;
N-28376;Eka Pratama;Laki-laki;18/09/1969;prio
N-28377;Gita Santoso;Female;25/12/1966;Private
N-28378;Lutfi Permata;L;26/04/1993;prio
N-28379;Zaki Hakim;Laki-laki;13/07/1969;prio
N-28380;Tono Saputra;Laki-laki;31/05/1984;RETAIL
N-28381;Vina Lestari;P;07/03/1996;RETAIL
N-28382;Andi Setiawan;M;15/10/1967;RETAIL
N-28383;Indah Permata;Pria;23/01/1976;
N-28384;Sari Utami;Female;23/07/1988;prio
N-28385;Putri Lestari;P;14/04/1990;Prioritas
N-28386;Rizal Santoso;;02/05/1971;Private
N-28387;Putri Utami;Female;17/12/2002;Private
N-28388;Wawan Permata;Pria;01/05/1976;Prioritas
N-28389;Tono Hidayat;Female;28/10/1967;Reguler
N-28390;Putri Lestari;Laki-laki;11/08/1988;Prioritas
N-28391;Citra Permata;;03/06/1993;RETAIL
N-28392;Joko Hidayat;L;01/09/1972;Prioritas
N-28393;Oki Kusuma;Female;;RETAIL
N-28394;Oki Setiawan;M;21/07/2001;prio
N-28395;Rizal Permata;Wanita;11/04/2000;Private
N-28396;Tono Lestari;L;20/03/1970;prio
N-28397;Kartika Permata;Pria;05/02/1996;Prioritas
N-28398;Eka Hakim;M;14/08/1991;RETAIL
N-28399;Hadi Wijaya;Pria;14/04/2004;RETAIL
N-28400;Oki Setiawan;;25/07/1964;RETAIL
N-28401;Rizal Lestari;Laki-laki;12/01/1981;Reguler
N-28402;Andi Utami;M;26/03/1995;Prioritas
N-28403;Zaki Kusuma;L;31/02/1999;
N-28404;Tono Lestari;Female;28/10/2005;Private
N-28405;Budi Saputra;P;05/03/1987;Reguler
N-28406;Eka Permata;M;08/11/1995;Private
N-28407;Oki Permata;Pria;;Reguler
N-28408;Hadi Saputra;P;06/05/1960;Prioritas
N-28409;Wawan Lestari;Pria;18/10/1970;
N-28410;Tono Hakim;Laki-laki;18/02/1974;Private
N-28411;Hadi Santoso;M;07/10/2005;prio
N-28412;Vina Santoso;;21/09/1976;prio
N-28413;Budi Hidayat;Wanita;02/04/1988;Reguler
N-28414;Indah Kusuma;Female;29/08/1999;RETAIL
N-28415;Budi Setiawan;Wanita;06/03/1974;
N-28416;Oki Hakim;Female;11/06/1962;Reguler
N-28417;Kartika Hakim;Female;30/09/1980;
N-28418;Tono Lestari;Wanita;20/01/1986;
N-28419;Kartika Lestari;P;28/03/1987;Reguler
N-28420;Maya Utami;Pria;04/09/1971;Reguler
N-28421;Eka Lestari;Laki-laki;17/11/1987;prio
N-28422;Citra Maharani;L;13/06/1997;Prioritas
N-28423;Budi Utami;;14/02/2003;
N-28424;Tono Lestari;Laki-laki;06/09/1984;Prioritas
N-28425;Umi Maharani;Wanita;28/11/2000;
N-28426;Maya Hakim;M;27/11/1990;prio
N-28427;Budi Pratama;L;20/05/1995;RETAIL
N-28428;Sari Saputra;Laki-laki;31/02/1999;RETAIL
N-28429;Citra Hidayat;P;29/11/2004;
N-28430;Indah Santoso;Wanita;10/09/1980;
N-28431;Zaki Maharani;M;02/03/1984;Reguler
N-28432;Yuni Wijaya;Female;23/03/1991;
N-28433;Rizal Santoso;Female;26/09/1995;Prioritas
N-28434;Zaki Wijaya;M;10/02/1973;
N-28435;Putri Pratama;;25/09/2002;RETAIL
N-28436;Putri Pratama;L;04/09/2000;Reguler
N-28437;Andi Maharani;;27/02/1995;prio
N-28438;Lutfi Santoso;Pria;29/01/1960;Prioritas
N-28439;Indah Hakim;L;07/02/1961;Reguler
N-28440;Hadi Setiawan;Laki-laki;22/11/1966;RETAIL
N-28441;Joko Santoso;Pria;14/02/1976;Private
N-28442;Hadi Pratama;Female;04/08/1995;prio
N-28443;Umi Saputra;P;15/08/1964;Reguler
N-28444;Citra Utami;Wanita;20/11/1973;prio
N-28445;Maya Santoso;L;03/07/1966;Private
N-28446;Budi Pratama;P;02/03/1965;
N-28447;Fajar Wijaya;Wanita;23/09/1970;Prioritas
N-28448;Andi Saputra;L;30/11/2004;Reguler
N-28449;Wawan Saputra;L;09/09/2005;
N-28450;Eka Maharani;Pria;10/12/1973;
N-28451;Wawan Setiawan;;12/02/1995;
N-28452;Vina Hakim;L;08/09/1989;
N-28453;Tono Wijaya;Wanita;11/12/1981;
N-28454;Putri Lestari;Laki-laki;;Prioritas
N-28455;Sari Hakim;L;14/11/1966;RETAIL
N-28456;Gita Hidayat;P;24/05/1962;RETAIL
N-28457;Nanda Pratama;Female;03/02/1988;
N-28458;Rizal Lestari;Pria;;prio
N-28459;Yuni Kusuma;P;25/11/1966;RETAIL
N-28460;Budi Hidayat;M;07/08/1983;RETAIL
N-28461;Dewi Hakim;Female;22/05/2000;Private
N-28462;Putri Setiawan;M;12/08/1966;Prioritas
N-28463;Sari Hakim;Pria;04/12/1983;Prioritas
N-28464;Hadi Permata;Female;31/02/1999;RETAIL
N-28465;Kartika Lestari;P;22/04/1991;RETAIL
N-28466;Eka Setiawan;Wanita;14/05/1965;
N-28467;Sari Hakim;Female;06/09/2004;Prioritas
N-28468;Rizal Saputra;;30/05/2005;RETAIL
N-28469;Dewi Utami;;19/05/1991;
N-28470;Andi Hidayat;;29/06/2001;RETAIL
N-28471;Andi Utami;P;13/02/1981;Private
N-28472;Dewi Saputra;Laki-laki;23/07/1961;RETAIL
N-28473;Vina Hidayat;L;23/10/1994;Private
N-28474;Kartika Utami;M;11/01/1962;Private
N-28475;Fajar Lestari;Female;18/07/2000;prio
N-28476;Hadi Kusuma;Wanita;02/12/1995;Prioritas
N-28477;Maya Maharani;;17/11/1986;Private
N-28478;Tono Lestari;L;12/04/1964;
N-28479;Eka Maharani;Wanita;14/10/1962;RETAIL
N-28480;Fajar Wijaya;P;15/03/1960;prio
N-28481;Oki Lestari;P;31/02/1999;Prioritas
N-28482;Maya Pratama;Female;21/06/1985;Private
N-28483;Tono Lestari;Pria;14/01/1967;prio
N-28484;Lutfi Setiawan;;23/08/1965;Reguler
N-28485;Putri Kusuma;L;05/02/1992;Reguler
N-28486;Joko Permata;Pria;30/12/1998;prio
N-28487;Indah Pratama;Laki-laki;30/11/1981;Private
N-28488;Maya Wijaya;Pria;23/07/2004;
N-28489;Tono Santoso;Laki-laki;28/10/1964;
N-28490;Indah Saputra;Female;22/05/1964;RETAIL
N-28491;Eka Saputra;Wanita;04/07/2001;Reguler
N-28492;Andi Hakim;;06/11/1985;Private
N-28493;Tono Hidayat;M;08/02/1988;Reguler
N-28494;Kartika Hidayat;P;;RETAIL
N-28495;Umi Saputra;L;17/09/1988;RETAIL
N-28496;Andi Pratama;L;29/01/1986;RETAIL
N-28497;Vina Lestari;Female;06/04/1968;Reguler
N-28498;Nanda Santoso;Wanita;07/01/1964;Reguler
N-28499;Hadi Kusuma;Pria;27/02/1960;Prioritas
N-28500;Maya Wijaya;L;14/08/1989;Private
N-28501;Maya Saputra;Laki-laki;22/02/1994;
N-28502;Hadi Lestari;Laki-laki;04/01/2001;Private
N-28503;Gita Maharani;Female;25/08/1989;prio
N-28504;Putri Wijaya;;12/08/1993;Reguler
N-28505;Putri Pratama;Female;20/12/1979;RETAIL
N-28506;Joko Kusuma;Wanita;10/08/1975;Reguler
N-28507;Maya Saputra;Wanita;05/05/1985;Reguler
