nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-24054;Nanda Maharani;Female;07/02/1976;Prioritas
N-24055;Dewi Pratama;Pria;05/05/1971;Reguler
N-24056;Umi Utami;Female;17/11/1981;Reguler
N-24057;Budi Saputra;;;Reguler
N-24058;Zaki Pratama;Laki-laki;06/10/1981;Reguler
N-24059;Hadi Lestari;;04/05/1972;prio
N-24060;Indah Utami;M;25/05/1988;RETAIL
N-24061;Maya Setiawan;;02/03/1988;Reguler
N-24062;Vina Wijaya;Pria;14/07/1998;RETAIL
N-24063;Nanda Hakim;;25/04/2003;RETAIL
N-24064;Joko Permata;Pria;05/01/1996;Private
N-24065;Zaki Saputra;P;;RETAIL
N-24066;Vina Permata;Female;27/08/1961;Private
N-24067;Yuni Kusuma;P;17/11/1982;Reguler
N-24068;Hadi Hidayat;Laki-laki;04/07/1962;prio
N-24069;Eka Hidayat;P;;prio
N-24070;Eka Hakim;Wanita;02/11/1975;Reguler
N-24071;Kartika Maharani;L;18/01/1964;
N-24072;Joko Santoso;Female;26/06/1974;prio
N-24073;Eka Hakim;L;22/08/2002;Private
N-24074;Wawan Maharani;Female;13/03/1968;Prioritas
N-24075;Nanda Kusuma;L;18/09/1999;
N-24076;Tono Saputra;M;29/02/1960;Prioritas
N-24077;Maya Pratama;M;01/09/1974;Private
N-24078;Joko Saputra;Pria;15/05/1969;Reguler
N-24079;Dewi Maharani;L;13/09/1987;Private
N-24080;Zaki Lestari;M;02/12/1968;
N-24081;Fajar Kusuma;;09/09/1965;RETAIL
N-24082;Kartika Lestari;Wanita;16/03/1963;
N-24083;Indah Saputra;P;03/03/1961;prio
N-24084;Zaki Permata;L;25/02/1969;Private
N-24085;Wawan Saputra;;27/07/1978;prio
N-24086;Tono Santoso;Wanita;09/07/1995;prio
N-24087;Joko Lestari;;17/07/1966;RETAIL
N-24088;Gita Santoso;L;03/06/1970;Reguler
N-24089;Tono Kusuma;M;29/09/1978;
N-24090;Dewi Hakim;P;11/03/1978;Reguler
N-24091;Joko Utami;Pria;24/04/1987;
N-24092;Yuni Wijaya;Pria;31/02/1999;prio
N-24093;Wawan Santoso;Laki-laki;19/12/1988;Reguler
N-24094;Sari Permata;L;17/12/1965;RETAIL
N-24095;Budi Kusuma;Laki-laki;07/10/1985;RETAIL
N-24096;Nanda Pratama;Wanita;11/05/1974;Prioritas
N-24097;Fajar Santoso;Pria;24/02/1973;Prioritas
N-24098;Dewi Wijaya;Wanita;09/11/1977;RETAIL
N-24099;Nanda Lestari;Laki-laki;04/01/1987;Prioritas
N-24100;Fajar Wijaya;P;14/05/2005;Reguler
N-24101;Gita Saputra;P;22/09/1962;Private
N-24102;Tono Hidayat;Wanita;22/12/1980;Reguler
N-24103;Putri Pratama;;;Private
N-24104;Hadi Santoso;Laki-laki;11/01/1966;
N-24105;Oki Santoso;Pria;23/04/1965;Prioritas
N-24106;Rizal Lestari;Wanita;14/02/2002;Reguler
N-24107;Lutfi Utami;L;25/11/1978;prio
N-24108;Vina Permata;L;27/12/1975;
N-24109;Hadi Lestari;P;21/10/1999;Reguler
N-24110;Wawan Pratama;Wanita;23/09/1972;Private
N-24111;Vina Santoso;P;08/04/1978;RETAIL
N-24112;Oki Hidayat;;07/12/1970;
N-24113;Dewi Maharani;L;01/01/1967;Prioritas
N-24114;Indah Permata;;25/08/1983;RETAIL
N-24115;Joko Santoso;Female;12/12/1962;prio
N-24116;Maya Saputra;L;19/04/1971;Private
N-24117;Vina Pratama;M;23/06/1965;prio
N-24118;Maya Kusuma;L;10/07/1990;Prioritas
N-24119;Sari Permata;L;02/11/1967;RETAIL
N-24120;Hadi Pratama;Laki-laki;;RETAIL
N-24121;Lutfi Santoso;L;17/01/1969;Private
N-24122;Fajar Saputra;;17/10/1984;Prioritas
N-24123;Dewi Hidayat;Wanita;27/08/1994;prio
N-24124;Eka Lestari;M;04/06/1990;Reguler
N-24125;Gita Saputra;Laki-laki;31/12/1996;prio
N-24126;Maya Lestari;M;14/06/1986;prio
N-24127;Fajar Hidayat;M;06/07/1962;
N-24128;Gita Lestari;;11/10/1967;
N-24129;Lutfi Setiawan;Wanita;;Reguler
N-24130;Wawan Saputra;;09/10/1960;
N-24131;Rizal Permata;Laki-laki;01/04/1990;
N-24132;Indah Wijaya;P;25/06/1999;
N-24133;Yuni Setiawan;Pria;23/06/1975;Reguler
N-24134;Joko Santoso;Female;05/04/2001;prio
N-24135;Kartika Hidayat;P;19/09/1977;Reguler
N-24136;Umi Wijaya;M;05/04/1998;prio
N-24137;Maya Setiawan;Female;11/03/1996;Prioritas
N-24138;Gita Wijaya;Laki-laki;05/03/1988;Prioritas
N-24139;Citra Santoso;Laki-laki;;Private
N-24140;Lutfi Utami;P;19/10/2000;Reguler
N-24141;Lutfi Santoso;L;31/03/1973;Reguler
N-24142;Budi Permata;L;23/02/2002;Reguler
N-24143;Gita Hidayat;P;30/10/2005;prio
N-24144;Zaki Lestari;M;09/03/1968;prio
N-24145;Citra Wijaya;;08/03/2005;prio
N-24146;Rizal Santoso;Female;25/05/1965;prio
N-24147;Vina Hakim;Female;25/05/1984;RETAIL
N-24148;Kartika Hakim;Wanita;25/01/1972;Reguler
N-24149;Andi Hakim;L;25/08/1983;Private
N-24150;Yuni Hidayat;Female;;prio
N-24151;Citra Wijaya;P;01/11/1971;Private
N-24152;Indah Permata;;29/05/1993;prio
N-24153;Eka Setiawan;P;07/08/1975;Reguler
N-24154;Budi Saputra;P;01/09/1982;Reguler
N-24155;Gita Utami;Female;19/03/1996;prio
N-24156;Kartika Wijaya;Wanita;29/07/1975;Reguler
N-24157;Citra Pratama;Laki-laki;05/08/1985;RETAIL
N-24158;Budi Permata;M;19/04/1974;RETAIL
N-24159;Yuni Pratama;Wanita;19/07/1990;
N-24160;Sari Saputra;P;18/08/1965;Private
N-24161;Sari Permata;Laki-laki;24/09/1970;Private
N-24162;Zaki Permata;Female;03/03/1977;Reguler
N-24163;Oki Santoso;M;09/05/1970;Prioritas
N-24164;Maya Hidayat;M;30/11/2001;
N-24165;Budi Saputra;M;19/04/1988;Private
N-24166;Maya Maharani;P;15/07/1978;Private
N-24167;Eka Hakim;L;10/10/1998;prio
N-24168;Yuni Kusuma;Wanita;26/02/1971;Private
N-24169;Kartika Maharani;P;04/01/1972;Prioritas
N-24170;Eka Saputra;Wanita;14/05/1992;Reguler
N-24171;Maya Hidayat;Pria;01/08/1985;Private
N-24172;Sari Santoso;P;30/04/2003;Prioritas
N-24173;Sari Permata;L;10/11/1998;Reguler
N-24174;Andi Hakim;P;09/03/1999;Prioritas
N-24175;Sari Saputra;Wanita;21/04/1983;Reguler
N-24176;Indah Pratama;M;01/03/1992;prio
N-24177;Tono Pratama;Wanita;29/03/1962;Reguler
N-24178;Gita Santoso;P;09/06/1966;
N-24179;Gita Utami;Laki-laki;18/05/1982;prio
N-24180;Nanda Hakim;P;20/03/1971;Reguler
N-24181;Wawan Hakim;L;10/12/1968;
N-24182;Putri Hakim;Pria;16/12/2005;Prioritas
N-24183;Oki Wijaya;Laki-laki;10/05/1999;prio
N-24184;Yuni Maharani;Pria;04/04/1967;prio
N-24185;Joko Kusuma;M;14/09/2005;prio
N-24186;Wawan Kusuma;L;17/09/1991;Prioritas
N-24187;Lutfi Saputra;;12/01/1990;Private
N-24188;Joko Santoso;Pria;08/11/1987;Prioritas
N-24189;Budi Utami;;31/02/1999;RETAIL
N-24190;Umi Santoso;L;18/10/1963;prio
N-24191;Lutfi Santoso;M;14/02/1986;RETAIL
N-24192;Eka Santoso;M;04/03/1964;Private
N-24193;Hadi Pratama;Pria;17/01/1963;prio
N-24194;Budi Pratama;Female;04/06/1976;prio
N-24195;Andi Hidayat;Laki-laki;20/01/1998;prio
N-24196;Oki Utami;Pria;14/12/2000;
N-24197;Budi Maharani;Laki-laki;18/06/1960;Reguler
N-24198;Kartika Utami;;02/10/1974;prio
N-24199;Rizal Pratama;M;06/09/1967;Prioritas
N-24200;Gita Lestari;Female;12/11/1973;RETAIL
N-24201;Wawan Utami;Wanita;14/02/1986;prio
N-24202;Rizal Kusuma;;25/01/1988;Private
N-24203;Andi Saputra;Pria;11/11/1979;Private
N-24204;Rizal Lestari;L;12/08/1992;
N-24205;Rizal Permata;P;30/06/1964;Reguler
N-24206;Budi Hakim;Pria;23/08/1967;Private
N-24207;Sari Setiawan;Pria;02/04/1968;Private
N-24208;Umi Hakim;M;28/02/1969;Private
N-24209;Sari Santoso;;02/09/1963;Prioritas
N-24210;Putri Saputra;Laki-laki;01/08/1988;Prioritas
N-24211;Maya Kusuma;L;04/12/1963;Private
N-24212;Tono Lestari;P;28/07/1979;RETAIL
N-24213;Oki Kusuma;L;31/02/1999;prio
N-24214;Rizal Lestari;Laki-laki;23/09/1993;
N-24215;Lutfi Santoso;P;11/11/1980;prio
N-24216;Maya Wijaya;;02/10/1990;Reguler
N-24217;Tono Utami;M;23/06/1963;Private
N-24218;Maya Maharani;Wanita;14/01/1992;RETAIL
N-24219;Gita Permata;Pria;06/07/1990;Reguler
N-24220;Kartika Permata;P;27/09/2001;Reguler
N-24221;Gita Hidayat;Female;06/06/1979;RETAIL
N-24222;Hadi Hakim;M;01/12/1998;Private
N-24223;Putri Santoso;L;17/11/1963;prio
N-24224;Joko Lestari;Wanita;22/05/1961;
N-24225;Kartika Wijaya;Wanita;14/08/1995;Prioritas
N-24226;Wawan Saputra;P;10/06/1973;Private
N-24227;Putri Setiawan;;25/03/1972;
N-24228;Nanda Utami;Laki-laki;02/07/1962;
N-24229;Oki Setiawan;P;20/05/2004;prio
N-24230;Fajar Kusuma;Wanita;27/03/1978;prio
N-24231;Fajar Utami;P;19/08/1978;RETAIL
N-24232;Nanda Setiawan;Wanita;14/12/1993;Reguler
N-24233;Eka Lestari;M;10/10/1984;Reguler
N-24234;Putri Permata;M;23/05/1988;Prioritas
N-24235;Andi Hidayat;L;10/01/1969;Private
N-24236;Budi Maharani;;15/06/1974;
N-24237;Indah Wijaya;P;14/12/1992;Private
N-24238;Yuni Wijaya;M;26/02/1975;prio
N-24239;Yuni Wijaya;Female;31/01/1971;Prioritas
N-24240;Umi Wijaya;L;24/08/1967;prio
N-24241;Oki Hidayat;;16/08/1979;Reguler
N-24242;Wawan Pratama;Pria;27/09/1973;prio
N-24243;Yuni Hakim;Laki-laki;;prio
N-24244;Tono Pratama;Pria;06/02/1995;prio
N-24245;Joko Utami;M;11/07/1992;RETAIL
N-24246;Gita Santoso;M;23/06/1982;RETAIL
N-24247;Andi Kusuma;M;05/10/1965;Reguler
N-24248;Gita Utami;Female;;RETAIL
N-24249;Umi Lestari;M;26/10/1983;Reguler
N-24250;Wawan Setiawan;Female;31/01/2004;Prioritas
N-24251;Lutfi Permata;M;16/10/1995;prio
N-24252;Wawan Pratama;Wanita;15/06/1963;Private
N-24253;Tono Maharani;P;17/09/2005;prio
N-24254;Wawan Saputra;Female;25/05/1990;RETAIL
N-24255;Budi Saputra;Wanita;21/07/1962;Private
N-24256;Kartika Kusuma;Female;29/05/1968;
N-24257;Vina Lestari;L;15/01/1986;Prioritas
N-24258;Tono Pratama;Laki-laki;29/10/1995;prio
N-24259;Eka Kusuma;;23/10/2005;Private
N-24260;Wawan Pratama;Wanita;21/03/1999;
N-24261;Lutfi Wijaya;Wanita;15/11/1987;Reguler
N-24262;Citra Hidayat;Wanita;04/12/2002;Prioritas
N-24263;Rizal Pratama;L;02/12/1962;RETAIL
N-24264;Zaki Lestari;;03/06/1986;Prioritas
N-24265;Vina Saputra;P;27/07/1991;Reguler
N-24266;Putri Maharani;Laki-laki;22/07/1984;prio
N-24267;Maya Maharani;Laki-laki;06/01/1992;RETAIL
N-24268;Zaki Santoso;Pria;07/12/1964;
N-24269;Vina Saputra;Wanita;15/07/1963;RETAIL
N-24270;Indah Maharani;Laki-laki;03/08/2001;
N-24271;Rizal Hakim;M;27/09/1971;Prioritas
N-24272;Budi Utami;;17/09/1970;RETAIL
N-24273;Wawan Pratama;M;24/06/1972;prio
N-24274;Dewi Utami;;01/09/1971;
N-24275;Rizal Santoso;P;11/08/1970;prio
N-24276;Dewi Kusuma;L;21/10/1964;prio
N-24277;Wawan Utami;Laki-laki;07/03/1969;RETAIL
N-24278;Rizal Hidayat;Wanita;11/12/1987;RETAIL
N-24279;Fajar Permata;Wanita;01/03/1988;prio
N-24280;Fajar Wijaya;Laki-laki;25/12/1992;Private
N-24281;Gita Kusuma;;23/10/1972;Prioritas
N-24282;Dewi Hakim;Pria;26/02/2000;RETAIL
N-24283;Wawan Wijaya;Laki-laki;22/04/1989;
N-24284;Lutfi Maharani;P;14/12/1985;
N-24285;Umi Permata;L;03/08/1989;prio
N-24286;Gita Santoso;P;10/05/1983;Private
N-24287;Wawan Setiawan;M;02/01/1961;prio
N-24288;Joko Lestari;L;06/12/2001;Prioritas
N-24289;Zaki Setiawan;P;27/04/1990;Private
N-24290;Eka Lestari;Laki-laki;03/03/1960;Reguler
N-24291;Sari Saputra;;26/01/1999;prio
N-24292;Lutfi Maharani;L;02/12/1997;Reguler
N-24293;Dewi Hakim;Wanita;04/12/1980;Private
N-24294;Indah Hidayat;;04/07/1989;Reguler
N-24295;Gita Hakim;M;04/02/1964;Private
N-24296;Budi Wijaya;Pria;10/12/1967;prio
N-24297;Fajar Utami;Female;16/10/1996;RETAIL
N-24298;Joko Hakim;Pria;08/09/1969;RETAIL
N-24299;Maya Saputra;P;26/07/1984;Private
N-24300;Tono Setiawan;Wanita;22/11/1993;prio
N-24301;Gita Kusuma;L;03/05/1971;Reguler
N-24302;Joko Setiawan;M;18/06/1984;Prioritas
N-24303;Lutfi Maharani;P;05/04/1963;RETAIL
N-24304;Putri Utami;;22/11/1992;Prioritas
N-24305;Citra Saputra;P;26/07/1988;RETAIL
N-24306;Indah Utami;M;25/11/1972;RETAIL
N-24307;Vina Santoso;P;02/08/1975;Prioritas
N-24308;Gita Kusuma;M;24/04/1966;Private
N-24309;Nanda Utami;;30/12/1984;Reguler
N-24310;Dewi Wijaya;Female;16/03/1995;
N-24311;Joko Permata;M;12/01/1986;
N-24312;Fajar Santoso;M;24/03/1982;RETAIL
N-24313;Gita Lestari;P;17/06/2000;
N-24314;Maya Saputra;Pria;13/02/1992;Prioritas
N-24315;Budi Saputra;Female;;
N-24316;Vina Utami;Pria;13/09/1990;Reguler
N-24317;Budi Hakim;L;17/12/1965;Prioritas
N-24318;Gita Kusuma;P;04/01/1995;Reguler
N-24319;Rizal Hakim;Pria;09/03/1973;
N-24320;Nanda Hakim;Female;26/09/1968;RETAIL
N-24321;Andi Hakim;Laki-laki;06/09/2003;Prioritas
N-24322;Umi Hakim;P;09/12/1969;Private
N-24323;Umi Hakim;M;12/09/1987;Reguler
N-24324;Gita Maharani;Pria;10/08/1997;Reguler
N-24325;Putri Setiawan;L;21/07/1977;RETAIL
N-24326;Rizal Maharani;Pria;15/06/1983;Reguler
N-24327;Kartika Setiawan;Wanita;10/01/2003;Reguler
N-24328;Lutfi Santoso;Pria;21/01/2003;Reguler
N-24329;Joko Wijaya;P;14/07/1967;Prioritas
N-24330;Sari Wijaya;Laki-laki;08/07/1964;Private
N-24331;Kartika Permata;Wanita;20/04/1983;prio
N-24332;Wawan Kusuma;Pria;23/04/1984;Private
N-24333;Nanda Hakim;P;20/12/1966;Reguler
N-24334;Vina Kusuma;L;14/03/1963;prio
N-24335;Eka Saputra;L;11/12/1977;Prioritas
N-24336;Hadi Santoso;L;31/07/1968;Reguler
N-24337;Fajar Pratama;P;16/08/1960;Prioritas
N-24338;Putri Utami;Female;18/04/1999;Prioritas
N-24339;Hadi Kusuma;L;30/03/1990;
N-24340;Rizal Setiawan;Pria;12/12/1981;Private
N-24341;Nanda Kusuma;M;26/06/1990;Private
N-24342;Citra Permata;;27/12/1976;Prioritas
N-24343;Maya Hidayat;P;29/09/1971;Prioritas
N-24344;Citra Wijaya;Wanita;19/04/1997;Prioritas
N-24345;Vina Kusuma;M;26/09/1975;Prioritas
N-24346;Sari Maharani;P;22/07/1995;
N-24347;Budi Permata;Pria;31/02/1999;
N-24348;Citra Saputra;Laki-laki;20/12/1973;prio
N-24349;Andi Utami;Female;26/09/1989;RETAIL
N-24350;Kartika Kusuma;Wanita;06/07/1974;Prioritas
N-24351;Joko Pratama;Pria;27/06/1993;RETAIL
N-24352;Nanda Maharani;Female;29/06/1989;Reguler
N-24353;Sari Hidayat;Laki-laki;02/03/1987;RETAIL
N-24354;Oki Utami;Wanita;06/01/1998;RETAIL
N-24355;Wawan Maharani;Wanita;12/11/1991;Private
N-24356;Zaki Permata;Laki-laki;04/05/1975;Private
N-24357;Lutfi Hakim;L;06/05/1998;RETAIL
N-24358;Joko Santoso;Laki-laki;12/09/1989;Prioritas
N-24359;Gita Pratama;M;31/03/1969;Prioritas
N-24360;Kartika Utami;L;01/08/1960;Prioritas
N-24361;Putri Lestari;Laki-laki;10/03/2004;
N-24362;Kartika Pratama;L;31/02/1999;
N-24363;Fajar Lestari;;;prio
N-24364;Lutfi Lestari;M;31/02/1999;Private
N-24365;Rizal Saputra;M;08/07/1979;Reguler
N-24366;Sari Hidayat;Wanita;07/04/1982;Reguler
N-24367;Tono Saputra;Laki-laki;05/04/1987;
N-24368;Eka Wijaya;Female;05/10/1971;RETAIL
N-24369;Gita Pratama;P;14/01/1997;Prioritas
N-24370;Maya Wijaya;P;11/12/1989;prio
N-24371;Tono Hidayat;Female;17/03/1971;Reguler
N-24372;Nanda Santoso;M;13/01/2000;RETAIL
N-24373;Budi Kusuma;M;15/08/1963;RETAIL
N-24374;Andi Hakim;P;06/06/1962;Prioritas
N-24375;Dewi Hakim;Wanita;08/10/1989;Private
N-24376;Gita Maharani;;30/06/1968;Prioritas
N-24377;Maya Lestari;Female;17/12/1998;RETAIL
N-24378;Oki Saputra;L;;RETAIL
N-24379;Dewi Utami;;04/11/1960;Private
N-24380;Rizal Hidayat;Wanita;18/04/2001;Reguler
N-24381;Rizal Maharani;Pria;04/12/1996;prio
N-24382;Kartika Permata;Pria;01/05/1964;Private
N-24383;Umi Maharani;Pria;05/01/1991;prio
N-24384;Oki Setiawan;P;31/02/1999;Private
N-24385;Umi Santoso;;21/01/1975;Private
N-24386;Budi Permata;M;;
N-24387;Wawan Permata;;29/09/1966;Reguler
N-24388;Vina Saputra;Pria;18/06/1975;Prioritas
N-24389;Vina Saputra;P;20/01/1981;RETAIL
N-24390;Hadi Maharani;M;12/08/1961;Reguler
N-24391;Zaki Lestari;;04/06/1966;
N-24392;Fajar Wijaya;Wanita;18/03/1976;
N-24393;Hadi Setiawan;Laki-laki;08/12/1960;RETAIL
N-24394;Citra Lestari;Female;06/06/1984;Private
N-24395;Dewi Kusuma;M;30/07/1980;Reguler
N-24396;Tono Permata;Female;12/06/2002;prio
N-24397;Kartika Kusuma;P;15/07/1997;prio
N-24398;Dewi Wijaya;Pria;11/01/1960;Private
N-24399;Putri Hidayat;Female;04/04/1969;Prioritas
N-24400;Citra Kusuma;Laki-laki;09/04/1964;prio
N-24401;Oki Kusuma;P;30/01/1961;RETAIL
N-24402;Zaki Santoso;P;16/10/1985;RETAIL
N-24403;Zaki Setiawan;M;27/08/1996;Private
N-24404;Yuni Permata;Female;;
N-24405;Fajar Maharani;M;19/12/1971;RETAIL
N-24406;Dewi Maharani;Pria;29/11/1982;RETAIL
N-24407;Indah Utami;;12/02/1965;
N-24408;Budi Utami;Laki-laki;22/02/1983;Reguler
N-24409;Budi Setiawan;L;16/03/1963;Reguler
N-24410;Joko Utami;Laki-laki;10/08/1982;Prioritas
N-24411;Wawan Santoso;L;20/03/2001;Prioritas
N-24412;Umi Permata;M;02/03/1976;
N-24413;Zaki Hidayat;P;21/06/1972;prio
N-24414;Andi Hakim;P;15/03/1961;Reguler
N-24415;Putri Wijaya;M;;prio
N-24416;Nanda Maharani;Female;23/08/1993;
N-24417;Andi Pratama;L;29/11/1984;Reguler
N-24418;Hadi Lestari;L;10/10/1974;Private
N-24419;Rizal Kusuma;Female;01/07/1995;
N-24420;Yuni Setiawan;;22/10/1968;Reguler
N-24421;Vina Hidayat;Laki-laki;02/04/1988;Reguler
N-24422;Yuni Saputra;Female;18/08/1971;prio
N-24423;Wawan Pratama;M;21/09/2003;Reguler
N-24424;Tono Hakim;P;02/08/1990;
N-24425;Rizal Pratama;L;18/02/1961;prio
N-24426;Yuni Wijaya;Pria;02/03/1961;Reguler
N-24427;Oki Maharani;Wanita;;Reguler
N-24428;Zaki Pratama;L;15/04/2004;Private
N-24429;Zaki Kusuma;Pria;13/07/2000;Reguler
N-24430;Wawan Utami;Laki-laki;08/07/2001;Prioritas
N-24431;Gita Saputra;Female;30/07/1971;Reguler
N-24432;Hadi Hakim;Pria;23/08/1973;Private
N-24433;Joko Saputra;Female;08/03/1980;RETAIL
N-24434;Maya Permata;;24/11/1961;Private
N-24435;Oki Saputra;Female;03/11/1980;Reguler
N-24436;Kartika Santoso;P;11/06/1991;
N-24437;Yuni Santoso;M;23/10/1986;Prioritas
N-24438;Hadi Hakim;M;29/04/1982;Private
N-24439;Nanda Permata;M;28/09/1997;RETAIL
N-24440;Sari Kusuma;Pria;14/01/1995;Prioritas
N-24441;Lutfi Hakim;Laki-laki;26/07/1995;Prioritas
N-24442;Umi Utami;Laki-laki;20/05/1973;RETAIL
N-24443;Zaki Pratama;Wanita;01/12/2002;Reguler
N-24444;Dewi Permata;M;23/01/1987;Prioritas
N-24445;Wawan Santoso;Female;10/02/1976;prio
N-24446;Indah Hakim;Wanita;12/10/1996;RETAIL
N-24447;Umi Maharani;P;01/12/1995;Private
N-24448;Wawan Maharani;L;02/04/1998;RETAIL
N-24449;Andi Lestari;Wanita;17/11/1979;Private
N-24450;Nanda Maharani;L;06/08/1995;Reguler
N-24451;Citra Kusuma;Female;04/08/1987;Prioritas
N-24452;Rizal Utami;Pria;30/12/1978;
N-24453;Umi Setiawan;Female;20/02/1994;
N-24454;Umi Kusuma;Wanita;30/09/1989;Reguler
N-24455;Vina Lestari;;19/06/1965;RETAIL
N-24456;Kartika Pratama;M;25/04/1961;Private
N-24457;Joko Hakim;Female;04/01/1991;Prioritas
N-24458;Tono Pratama;Wanita;23/02/1978;Prioritas
N-24459;Nanda Saputra;L;07/01/1964;RETAIL
N-24460;Joko Santoso;P;02/09/1988;Private
N-24461;Sari Setiawan;M;22/11/1971;Private
N-24462;Fajar Santoso;L;05/06/1989;Prioritas
N-24463;Budi Lestari;Pria;15/02/1967;Private
N-24464;Joko Hakim;M;02/07/1971;Prioritas
N-24465;Andi Kusuma;Female;11/05/1992;prio
N-24466;Indah Permata;Female;14/10/1996;RETAIL
N-24467;Citra Setiawan;P;14/02/1970;Private
N-24468;Kartika Lestari;P;26/10/2000;Reguler
N-24469;Vina Permata;Pria;22/03/2001;Prioritas
N-24470;Vina Utami;;24/06/1988;prio
N-24471;Vina Hidayat;Female;21/09/1997;
N-24472;Joko Setiawan;Pria;23/06/2004;RETAIL
N-24473;Oki Santoso;P;17/01/1988;prio
N-24474;Wawan Hidayat;Pria;18/03/1978;
N-24475;Andi Setiawan;Wanita;20/01/2002;Prioritas
N-24476;Tono Wijaya;;07/12/1975;prio
N-24477;Dewi Hakim;Laki-laki;05/01/1960;Private
N-24478;Budi Setiawan;L;02/04/1984;Private
N-24479;Sari Lestari;Female;15/04/1993;Reguler
N-24480;Budi Permata;Wanita;17/12/1988;Prioritas
N-24481;Rizal Pratama;Female;08/02/1989;
N-24482;Sari Maharani;L;29/03/1968;Private
N-24483;Sari Hakim;Pria;12/10/1974;Private
N-24484;Putri Hakim;P;05/04/1985;RETAIL
N-24485;Gita Hakim;;07/03/1991;
N-24486;Putri Maharani;Wanita;31/12/1981;Private
N-24487;Wawan Hidayat;L;18/01/2005;RETAIL
N-24488;Sari Hidayat;L;03/08/1998;Private
N-24489;Indah Kusuma;Wanita;03/09/1963;
N-24490;Dewi Hakim;P;04/06/1981;
N-24491;Eka Hakim;;27/06/1994;prio
N-24492;Joko Lestari;Wanita;;Private
N-24493;Tono Utami;;28/12/1971;Reguler
N-24494;Fajar Lestari;Laki-laki;15/08/1968;Private
N-24495;Fajar Santoso;M;27/02/1988;Private
N-24496;Hadi Wijaya;P;05/02/1996;Private
N-24497;Umi Lestari;L;24/10/1964;prio
N-24498;Umi Hidayat;;07/05/1976;
N-24499;Kartika Maharani;Laki-laki;03/05/2004;RETAIL
N-24500;Citra Maharani;Laki-laki;;Private
N-24501;Sari Permata;M;03/05/1993;Private
N-24502;Citra Setiawan;Pria;31/02/1999;Reguler
N-24503;Indah Permata;Female;10/06/1993;Reguler
N-24504;Zaki Santoso;Laki-laki;14/01/1962;prio
