nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-21084;Rizal Hidayat;P;25/03/1980;Prioritas
N-21085;Rizal Kusuma;Laki-laki;17/10/1981;Prioritas
N-21086;Vina Setiawan;;12/07/2004;Reguler
N-21087;Lutfi Wijaya;M;10/07/1975;
N-21088;Gita Permata;L;13/06/1961;
N-21089;Putri Setiawan;Wanita;30/07/1960;
N-21090;Umi Kusuma;Pria;10/12/1987;
N-21091;Nanda Saputra;;14/02/2004;RETAIL
N-21092;Gita Maharani;;02/04/1967;Prioritas
N-21093;Oki Wijaya;P;31/02/1999;prio
N-21094;Maya Setiawan;M;16/11/1979;
N-21095;Joko Hakim;P;11/07/1991;prio
N-21096;Zaki Saputra;Pria;23/10/1989;Prioritas
N-21097;Eka Kusuma;L;22/07/1972;Prioritas
N-21098;Yuni Wijaya;L;16/07/1978;RETAIL
N-21099;Citra Santoso;Wanita;09/06/1962;Reguler
N-21100;Tono Hakim;Female;13/10/1962;Private
N-21101;Budi Saputra;Laki-laki;25/12/1981;Private
N-21102;Andi Utami;M;02/03/1991;
N-21103;Joko Setiawan;M;12/08/1992;RETAIL
N-21104;Citra Saputra;P;13/10/1969;Private
N-21105;Nanda Wijaya;;30/07/1976;Reguler
N-21106;Andi Permata;L;03/10/2005;prio
N-21107;Dewi Lestari;P;18/08/1975;
N-21108;Nanda Wijaya;L;21/03/1980;Prioritas
N-21109;Budi Permata;Wanita;29/03/1995;Reguler
N-21110;Maya Wijaya;;11/04/1987;Prioritas
N-21111;Dewi Permata;Pria;29/03/2002;Reguler
N-21112;Rizal Santoso;P;12/06/1990;prio
N-21113;Sari Santoso;M;29/11/1989;Private
N-21114;Joko Hidayat;L;27/01/1997;prio
N-21115;Andi Santoso;M;23/07/1962;Prioritas
N-21116;Tono Pratama;Female;13/12/1995;
N-21117;Tono Maharani;P;16/07/1965;
N-21118;Nanda Permata;Female;17/06/1990;RETAIL
N-21119;Sari Utami;P;05/05/1974;Private
N-21120;Fajar Wijaya;L;11/05/1976;
N-21121;Zaki Utami;P;23/01/1967;RETAIL
N-21122;Joko Hidayat;P;;
N-21123;Tono Pratama;Wanita;09/11/1977;
N-21124;Tono Pratama;;09/08/1988;prio
N-21125;Hadi Wijaya;Wanita;24/07/1974;Prioritas
N-21126;Dewi Santoso;Pria;08/04/1967;RETAIL
N-21127;Kartika Setiawan;Wanita;05/05/1983;Prioritas
N-21128;Budi Wijaya;;06/07/1970;
N-21129;Rizal Lestari;Pria;;
N-21130;Rizal Permata;Wanita;03/11/2000;
N-21131;Hadi Setiawan;P;24/11/1971;
N-21132;Nanda Utami;M;12/10/1964;prio
N-21133;Joko Utami;L;12/12/1968;Private
N-21134;Dewi Kusuma;;31/02/1999;
N-21135;Gita Maharani;Pria;09/02/2003;Reguler
N-21136;Sari Maharani;Female;07/03/1969;Reguler
N-21137;Hadi Santoso;Female;24/10/1974;Reguler
N-21138;Dewi Utami;Female;16/11/1999;Prioritas
N-21139;Joko Saputra;Wanita;31/02/1999;RETAIL
N-21140;Citra Wijaya;;26/01/1979;
N-21141;Kartika Wijaya;;27/03/1971;
N-21142;Nanda Pratama;Laki-laki;24/02/1973;Private
N-21143;Putri Santoso;P;;Private
N-21144;Sari Permata;Laki-laki;12/02/1991;Reguler
N-21145;Kartika Setiawan;M;24/01/2005;prio
N-21146;Eka Maharani;Wanita;09/04/1984;RETAIL
N-21147;Wawan Utami;M;;Reguler
N-21148;Tono Hidayat;L;18/11/2003;Prioritas
N-21149;Tono Maharani;P;01/08/1990;Private
N-21150;Eka Hidayat;Wanita;;Prioritas
N-21151;Zaki Santoso;Pria;;Prioritas
N-21152;Putri Permata;M;09/01/1969;prio
N-21153;Tono Saputra;;30/01/1980;Private
N-21154;Budi Wijaya;Female;08/04/1961;Reguler
N-21155;Maya Kusuma;Pria;31/02/1999;Reguler
N-21156;Oki Permata;Female;10/12/1985;prio
N-21157;Budi Maharani;Laki-laki;31/10/1983;Prioritas
N-21158;Gita Hakim;L;30/07/1984;prio
N-21159;Nanda Saputra;Pria;07/05/1971;RETAIL
N-21160;Andi Kusuma;P;01/01/1981;Reguler
N-21161;Yuni Kusuma;;;RETAIL
N-21162;Umi Wijaya;Laki-laki;07/09/2002;Prioritas
N-21163;Indah Utami;;18/04/2003;prio
N-21164;Putri Saputra;P;17/02/1963;Reguler
N-21165;Dewi Kusuma;L;01/07/1993;Prioritas
N-21166;Wawan Hidayat;Female;04/01/1972;Prioritas
N-21167;Zaki Maharani;Laki-laki;21/04/2004;prio
N-21168;Vina Maharani;Wanita;26/12/1960;Reguler
N-21169;Budi Hakim;Laki-laki;27/08/1976;Reguler
N-21170;Sari Maharani;M;16/07/1972;Reguler
N-21171;Sari Hakim;Wanita;;Prioritas
N-21172;Kartika Maharani;Female;12/09/1978;
N-21173;Joko Kusuma;;29/10/1981;Private
N-21174;Budi Pratama;Pria;21/08/1989;RETAIL
N-21175;Eka Pratama;Wanita;15/06/1978;Private
N-21176;Rizal Saputra;Female;01/07/1986;
N-21177;Nanda Hidayat;Pria;02/11/1990;RETAIL
N-21178;Putri Kusuma;Female;24/08/1978;
N-21179;Indah Saputra;Female;10/02/1974;Reguler
N-21180;Joko Permata;Laki-laki;06/06/1965;Reguler
N-21181;Wawan Hakim;Pria;29/11/1992;RETAIL
N-21182;Umi Wijaya;Laki-laki;16/01/1975;RETAIL
N-21183;Tono Setiawan;M;10/01/1999;prio
N-21184;Lutfi Utami;;08/08/1991;prio
N-21185;Gita Maharani;M;18/04/1993;
N-21186;Dewi Utami;L;29/04/1963;prio
N-21187;Zaki Lestari;Female;28/03/1983;Prioritas
N-21188;Tono Hidayat;L;09/12/2001;prio
N-21189;Zaki Wijaya;Laki-laki;12/03/1996;prio
N-21190;Yuni Permata;L;13/02/1984;Reguler
N-21191;Lutfi Lestari;Laki-laki;14/07/1961;
N-21192;Rizal Utami;Wanita;19/02/1962;prio
N-21193;Andi Utami;L;29/11/1964;prio
N-21194;Andi Kusuma;Wanita;30/01/1962;RETAIL
N-21195;Umi Maharani;Laki-laki;27/11/1973;RETAIL
N-21196;Budi Hakim;Wanita;29/12/1982;RETAIL
N-21197;Wawan Permata;M;23/02/1983;Reguler
N-21198;Dewi Hidayat;Female;06/04/1969;Reguler
N-21199;Kartika Utami;Pria;15/08/1972;RETAIL
N-21200;Umi Pratama;Pria;;Reguler
N-21201;Putri Kusuma;L;08/01/1968;Reguler
N-21202;Joko Santoso;Laki-laki;17/12/2000;Reguler
N-21203;Tono Setiawan;Female;03/01/1987;Prioritas
N-21204;Tono Kusuma;L;20/09/1969;
N-21205;Yuni Kusuma;P;01/03/1960;Reguler
N-21206;Joko Pratama;Wanita;19/11/2003;prio
N-21207;Kartika Maharani;L;06/05/1977;prio
N-21208;Sari Pratama;Female;16/02/1976;Reguler
N-21209;Tono Permata;Pria;03/06/1997;prio
N-21210;Dewi Kusuma;Laki-laki;11/10/1987;Reguler
N-21211;Joko Wijaya;Wanita;06/01/1965;Reguler
N-21212;Umi Maharani;Laki-laki;22/07/1995;Prioritas
N-21213;Tono Santoso;Wanita;13/06/1970;Reguler
N-21214;Lutfi Saputra;P;03/05/1964;Prioritas
N-21215;Lutfi Saputra;L;18/12/1964;Prioritas
N-21216;Budi Wijaya;Pria;05/09/1981;Private
N-21217;Wawan Saputra;L;03/05/1966;prio
N-21218;Hadi Santoso;Laki-laki;12/10/2004;Private
N-21219;Vina Saputra;Pria;;RETAIL
N-21220;Eka Setiawan;P;12/04/1975;Reguler
N-21221;Lutfi Wijaya;M;01/07/1975;RETAIL
N-21222;Citra Santoso;Laki-laki;12/08/1997;Reguler
N-21223;Kartika Utami;M;01/12/1973;Prioritas
N-21224;Nanda Maharani;M;10/06/1963;RETAIL
N-21225;Umi Utami;L;18/09/1981;
N-21226;Hadi Permata;Wanita;;RETAIL
N-21227;Zaki Utami;;08/12/1999;
N-21228;Putri Utami;L;09/06/1992;Private
N-21229;Maya Kusuma;M;29/05/1987;Private
N-21230;Budi Wijaya;P;11/07/1968;Reguler
N-21231;Zaki Hidayat;L;14/09/1989;Private
N-21232;Dewi Permata;Female;09/05/1982;
N-21233;Oki Kusuma;Pria;08/12/1964;RETAIL
N-21234;Andi Setiawan;L;17/05/1968;prio
N-21235;Tono Utami;;11/05/1993;RETAIL
N-21236;Yuni Kusuma;Wanita;03/05/1984;Prioritas
N-21237;Oki Wijaya;M;;Prioritas
N-21238;Budi Santoso;Laki-laki;24/07/1960;
N-21239;Indah Setiawan;P;06/09/1991;RETAIL
N-21240;Maya Kusuma;Laki-laki;04/01/1996;Prioritas
N-21241;Indah Lestari;P;;Private
N-21242;Umi Wijaya;M;31/07/1986;prio
N-21243;Yuni Setiawan;P;14/07/1993;RETAIL
N-21244;Sari Setiawan;Pria;16/10/1962;Private
N-21245;Vina Setiawan;L;29/04/1966;Private
N-21246;Oki Lestari;Pria;27/05/1984;Prioritas
N-21247;Lutfi Setiawan;M;;Prioritas
N-21248;Fajar Hakim;Laki-laki;24/08/1983;
N-21249;Wawan Lestari;L;07/08/1976;Reguler
N-21250;Fajar Maharani;L;10/03/1980;Prioritas
N-21251;Maya Permata;;02/11/1961;
N-21252;Dewi Wijaya;P;19/06/2000;Private
N-21253;Oki Utami;P;02/07/1965;RETAIL
N-21254;Andi Hidayat;Wanita;11/04/1969;Prioritas
N-21255;Indah Pratama;Pria;13/04/1998;Prioritas
N-21256;Wawan Lestari;M;02/08/1990;Prioritas
N-21257;Fajar Hakim;L;05/09/1975;prio
N-21258;Maya Setiawan;M;21/10/1984;prio
N-21259;Maya Permata;P;04/05/1996;Reguler
N-21260;Rizal Kusuma;L;18/04/1970;Private
N-21261;Gita Hakim;Laki-laki;20/02/2001;RETAIL
N-21262;Gita Utami;M;28/05/1999;prio
N-21263;Sari Setiawan;P;03/03/1962;RETAIL
N-21264;Dewi Maharani;P;08/03/1964;Reguler
N-21265;Oki Wijaya;Laki-laki;14/07/1964;Reguler
N-21266;Lutfi Setiawan;L;14/04/2000;Prioritas
N-21267;Andi Hakim;;13/09/1967;
N-21268;Zaki Utami;Pria;19/08/2000;Private
N-21269;Dewi Saputra;L;17/02/1989;
N-21270;Zaki Utami;M;27/11/1973;Private
N-21271;Joko Wijaya;Laki-laki;12/04/1986;
N-21272;Fajar Kusuma;L;28/12/1979;Reguler
N-21273;Budi Maharani;Pria;23/02/1991;RETAIL
N-21274;Fajar Santoso;Laki-laki;18/06/1990;Reguler
N-21275;Nanda Utami;L;26/07/1982;Reguler
N-21276;Gita Maharani;Pria;18/11/1978;Reguler
N-21277;Yuni Setiawan;Female;28/08/2003;Reguler
N-21278;Rizal Saputra;;12/11/1987;Reguler
N-21279;Umi Lestari;Pria;14/08/1987;Private
N-21280;Lutfi Utami;P;21/03/1975;RETAIL
N-21281;Yuni Pratama;P;11/10/2002;
N-21282;Putri Saputra;Laki-laki;29/12/1990;Private
N-21283;Wawan Maharani;Female;07/01/1990;RETAIL
N-21284;Joko Utami;L;07/12/1980;prio
N-21285;Tono Saputra;Pria;20/10/1992;
N-21286;Joko Pratama;;;prio
N-21287;Zaki Pratama;;09/01/1998;Private
N-21288;Nanda Utami;M;29/12/1992;Prioritas
N-21289;Joko Setiawan;L;07/05/1966;Private
N-21290;Zaki Maharani;Laki-laki;06/02/2003;Reguler
N-21291;Yuni Wijaya;M;18/09/1981;Reguler
N-21292;Zaki Setiawan;L;30/11/1971;
N-21293;Putri Kusuma;M;07/07/1986;prio
N-21294;Wawan Setiawan;Pria;18/05/1960;Private
N-21295;Andi Pratama;M;25/06/2005;Prioritas
N-21296;Citra Hidayat;Female;05/09/2005;RETAIL
N-21297;Indah Lestari;Wanita;15/12/1988;Prioritas
N-21298;Budi Setiawan;Pria;26/12/1991;Reguler
N-21299;Indah Utami;P;08/02/1975;Private
N-21300;Indah Permata;;31/07/2002;Reguler
N-21301;Umi Kusuma;Female;12/07/1964;
N-21302;Rizal Wijaya;;15/02/1962;prio
N-21303;Andi Hidayat;Wanita;30/08/1983;Reguler
N-21304;Vina Wijaya;M;29/06/1971;Reguler
N-21305;Umi Utami;Wanita;12/07/1996;Reguler
N-21306;Wawan Maharani;;23/05/1992;prio
N-21307;Sari Kusuma;Laki-laki;26/03/1989;prio
N-21308;Maya Hidayat;P;16/12/2000;RETAIL
N-21309;Vina Permata;P;11/11/1986;Reguler
N-21310;Kartika Maharani;;25/04/1997;
N-21311;Budi Kusuma;Wanita;10/08/2004;Prioritas
N-21312;Rizal Setiawan;Laki-laki;28/12/1966;prio
N-21313;Indah Hakim;Female;27/08/1975;Private
N-21314;Fajar Lestari;M;12/01/1971;Reguler
N-21315;Fajar Kusuma;Wanita;05/05/1974;
N-21316;Wawan Kusuma;P;25/08/1975;Prioritas
N-21317;Dewi Permata;Laki-laki;22/05/1992;Prioritas
N-21318;Maya Utami;;24/09/1992;Private
N-21319;Lutfi Pratama;Pria;28/07/1988;prio
N-21320;Sari Pratama;;;Private
N-21321;Indah Hidayat;Laki-laki;22/10/1970;prio
N-21322;Lutfi Saputra;Pria;02/01/1990;Prioritas
N-21323;Lutfi Lestari;Laki-laki;24/09/1986;prio
N-21324;Budi Saputra;Wanita;27/02/1994;
N-21325;Kartika Hakim;Laki-laki;30/04/1991;Prioritas
N-21326;Citra Wijaya;P;24/02/1990;prio
N-21327;Vina Saputra;Female;11/03/1987;Prioritas
N-21328;Tono Permata;M;27/06/1982;Prioritas
N-21329;Oki Lestari;Pria;31/02/1999;prio
N-21330;Dewi Hidayat;L;21/10/1995;
N-21331;Nanda Hakim;P;21/02/2000;Reguler
N-21332;Rizal Santoso;Laki-laki;24/05/1990;Private
N-21333;Kartika Saputra;;09/12/1969;prio
N-21334;Vina Lestari;P;30/03/2004;Prioritas
N-21335;Sari Kusuma;M;30/01/1995;Reguler
N-21336;Citra Pratama;L;17/06/1964;Reguler
N-21337;Umi Pratama;Wanita;;Reguler
N-21338;Rizal Hakim;Pria;16/12/1970;
N-21339;Rizal Saputra;Laki-laki;30/07/1987;Prioritas
N-21340;Putri Wijaya;M;28/09/2000;Private
N-21341;Citra Wijaya;;26/10/1968;Reguler
N-21342;Zaki Wijaya;Laki-laki;08/11/1977;Prioritas
N-21343;Vina Saputra;Laki-laki;14/12/1991;Prioritas
N-21344;Vina Kusuma;Laki-laki;14/12/1967;Private
N-21345;Gita Saputra;L;31/03/1989;RETAIL
N-21346;Fajar Wijaya;;16/08/1987;Reguler
N-21347;Budi Setiawan;P;25/05/1990;
N-21348;Rizal Saputra;Pria;19/11/1983;RETAIL
N-21349;Eka Hidayat;M;07/01/1989;
N-21350;Tono Utami;;08/03/1962;
N-21351;Joko Pratama;P;20/01/1987;Reguler
N-21352;Vina Lestari;P;19/09/1992;Prioritas
N-21353;Hadi Wijaya;P;17/08/1971;prio
N-21354;Dewi Hakim;;25/04/1998;
N-21355;Dewi Saputra;;27/06/1968;Prioritas
N-21356;Oki Saputra;Pria;03/06/1975;
N-21357;Tono Hidayat;Pria;06/12/1977;Reguler
N-21358;Kartika Saputra;L;;RETAIL
N-21359;Oki Hakim;Female;16/08/1971;
N-21360;Kartika Santoso;L;17/10/1964;RETAIL
N-21361;Vina Setiawan;Wanita;24/03/1985;
N-21362;Hadi Lestari;Pria;01/11/1996;prio
N-21363;Budi Santoso;Wanita;10/08/1961;Reguler
N-21364;Dewi Santoso;P;28/09/1993;prio
N-21365;Dewi Setiawan;Wanita;01/11/2002;
N-21366;Hadi Kusuma;P;13/06/2003;Prioritas
N-21367;Fajar Hakim;Wanita;27/07/1961;Prioritas
N-21368;Hadi Maharani;Wanita;12/11/1978;Prioritas
N-21369;Sari Saputra;L;10/12/1979;Private
N-21370;Gita Pratama;M;07/01/1992;prio
N-21371;Putri Wijaya;Wanita;26/10/1984;Prioritas
N-21372;Putri Santoso;Laki-laki;02/05/1990;RETAIL
N-21373;Umi Hakim;Female;13/05/1988;Private
N-21374;Nanda Santoso;M;09/03/2001;Reguler
N-21375;Eka Utami;;26/01/1979;RETAIL
N-21376;Lutfi Kusuma;L;12/01/1971;Prioritas
N-21377;Sari Maharani;Laki-laki;31/03/1961;
N-21378;Rizal Setiawan;Female;31/03/1983;
N-21379;Budi Maharani;Laki-laki;09/11/1971;prio
N-21380;Maya Hakim;Wanita;28/06/1984;
N-21381;Budi Permata;Female;20/01/1971;Prioritas
N-21382;Eka Hakim;P;15/04/1972;
N-21383;Dewi Utami;Pria;14/07/2001;
N-21384;Oki Lestari;L;18/07/2002;prio
N-21385;Yuni Saputra;Female;10/03/1998;Private
N-21386;Putri Wijaya;Laki-laki;22/10/1996;RETAIL
N-21387;Nanda Lestari;Laki-laki;01/01/1960;Prioritas
N-21388;Hadi Saputra;Female;10/01/1974;RETAIL
N-21389;Lutfi Santoso;P;01/10/1992;Private
N-21390;Lutfi Utami;M;21/04/1972;Private
N-21391;Oki Setiawan;L;09/01/1967;prio
N-21392;Andi Permata;L;12/03/1960;Reguler
N-21393;Joko Utami;Pria;27/01/1994;prio
N-21394;Maya Maharani;;26/09/1969;Reguler
N-21395;Kartika Lestari;P;25/03/1991;Private
N-21396;Zaki Saputra;Female;20/08/1974;Prioritas
N-21397;Oki Lestari;;04/01/1973;Private
N-21398;Kartika Hakim;Laki-laki;01/01/1990;Prioritas
N-21399;Joko Setiawan;Laki-laki;31/08/1970;Private
N-21400;Lutfi Maharani;M;11/11/1990;Reguler
N-21401;Budi Hidayat;Female;06/04/1966;
N-21402;Yuni Pratama;;10/11/1974;Private
N-21403;Oki Hidayat;M;31/02/1999;Reguler
N-21404;Rizal Hakim;Wanita;29/07/1973;RETAIL
N-21405;Hadi Santoso;P;22/07/1982;Prioritas
N-21406;Vina Santoso;M;03/01/1998;prio
N-21407;Andi Maharani;Wanita;09/09/1978;prio
N-21408;Andi Santoso;;22/09/1980;
N-21409;Rizal Maharani;Laki-laki;31/12/1973;Private
N-21410;Fajar Utami;L;09/05/1987;Prioritas
N-21411;Hadi Saputra;L;13/05/1991;Prioritas
N-21412;Wawan Saputra;M;03/03/1972;Reguler
N-21413;Kartika Permata;Pria;28/09/1960;
N-21414;Fajar Santoso;M;04/08/2005;Reguler
N-21415;Wawan Lestari;Pria;23/04/1968;prio
N-21416;Wawan Wijaya;Pria;;Reguler
N-21417;Oki Santoso;;19/02/1992;prio
N-21418;Wawan Santoso;M;04/02/1987;Private
N-21419;Wawan Santoso;Laki-laki;31/02/1999;Prioritas
N-21420;Nanda Wijaya;Pria;15/03/1985;Reguler
N-21421;Wawan Pratama;Wanita;30/11/1978;Private
N-21422;Yuni Setiawan;Female;05/10/2002;Private
N-21423;Citra Utami;Laki-laki;09/09/1985;Prioritas
N-21424;Nanda Pratama;Female;05/03/1989;RETAIL
N-21425;Yuni Pratama;Wanita;03/10/1965;
N-21426;Andi Setiawan;Pria;15/01/1962;
N-21427;Joko Lestari;M;;Private
N-21428;Kartika Lestari;Laki-laki;02/10/1989;Private
N-21429;Wawan Permata;M;20/01/1995;Prioritas
N-21430;Umi Kusuma;L;27/06/1973;
N-21431;Maya Kusuma;L;31/02/1999;Private
N-21432;Rizal Maharani;Laki-laki;02/08/1999;prio
N-21433;Joko Saputra;Wanita;03/12/1988;Private
N-21434;Lutfi Hakim;Female;06/08/1982;
N-21435;Umi Setiawan;Female;15/02/1978;RETAIL
N-21436;Lutfi Utami;L;29/12/2004;RETAIL
N-21437;Oki Kusuma;;01/10/1995;
N-21438;Maya Hidayat;Female;15/03/1960;
N-21439;Rizal Lestari;Wanita;11/08/1984;Prioritas
N-21440;Andi Pratama;Laki-laki;07/05/1977;RETAIL
N-21441;Hadi Wijaya;Wanita;27/05/1997;Private
N-21442;Maya Wijaya;Female;30/06/1994;
N-21443;Indah Setiawan;Pria;08/12/1979;prio
N-21444;Gita Hakim;;21/08/1993;Reguler
N-21445;Indah Hakim;Female;03/10/1966;prio
N-21446;Sari Kusuma;L;28/03/1992;prio
N-21447;Tono Utami;Female;;Reguler
N-21448;Zaki Hidayat;Laki-laki;27/08/1989;Reguler
N-21449;Putri Kusuma;;21/11/1970;
N-21450;Hadi Saputra;M;14/03/1993;Private
N-21451;Yuni Utami;;13/12/1963;RETAIL
N-21452;Umi Kusuma;Wanita;10/10/1961;prio
N-21453;Fajar Permata;Wanita;22/08/1990;Prioritas
N-21454;Vina Permata;Laki-laki;;
N-21455;Putri Lestari;Laki-laki;18/09/1961;prio
N-21456;Hadi Pratama;Female;29/07/1962;
N-21457;Rizal Setiawan;P;26/11/1967;Private
N-21458;Zaki Lestari;L;18/10/1984;prio
N-21459;Andi Kusuma;L;31/12/1989;
N-21460;Vina Maharani;P;;prio
N-21461;Kartika Maharani;P;20/11/1999;
N-21462;Joko Lestari;;05/04/1969;Prioritas
N-21463;Indah Pratama;P;07/03/1972;Prioritas
N-21464;Citra Utami;;25/02/1970;Reguler
N-21465;Indah Wijaya;P;27/03/1997;RETAIL
N-21466;Indah Pratama;Pria;21/06/1998;prio
N-21467;Yuni Maharani;Laki-laki;04/02/1963;Private
N-21468;Joko Maharani;Laki-laki;09/12/1999;
N-21469;Fajar Permata;M;04/01/1983;Reguler
N-21470;Gita Permata;L;13/06/1995;Reguler
N-21471;Budi Setiawan;Female;31/02/1999;Reguler
N-21472;Andi Hakim;M;13/05/1965;
N-21473;Kartika Hidayat;Wanita;26/03/1995;Private
N-21474;Yuni Utami;Wanita;30/03/1985;Prioritas
N-21475;Kartika Setiawan;Female;21/01/1968;prio
N-21476;Dewi Setiawan;Pria;28/03/1995;Private
N-21477;Andi Utami;Female;11/09/1971;Reguler
N-21478;Andi Permata;M;31/02/1999;prio
N-21479;Dewi Wijaya;Pria;28/09/1970;Prioritas
N-21480;Dewi Setiawan;M;29/11/2004;Prioritas
N-21481;Sari Lestari;Wanita;01/11/1984;prio
N-21482;Gita Utami;Laki-laki;16/10/1968;Private
N-21483;Tono Maharani;P;;RETAIL
N-21484;Lutfi Utami;Laki-laki;08/06/1970;Private
N-21485;Vina Maharani;Laki-laki;30/04/1996;prio
N-21486;Vina Hidayat;P;12/12/1986;RETAIL
N-21487;Indah Wijaya;L;01/05/1980;
N-21488;Nanda Maharani;M;22/05/2005;
N-21489;Joko Saputra;;23/01/2004;Prioritas
N-21490;Putri Setiawan;Wanita;21/09/1981;Private
N-21491;Hadi Wijaya;M;08/08/1961;RETAIL
N-21492;Oki Maharani;Pria;30/12/1992;Prioritas
N-21493;Rizal Permata;;14/06/1979;RETAIL
N-21494;Vina Santoso;Female;19/10/2005;prio
N-21495;Lutfi Pratama;Wanita;02/01/1988;Private
N-21496;Vina Hakim;Pria;03/09/1963;RETAIL
N-21497;Lutfi Saputra;Laki-laki;29/03/1991;prio
N-21498;Vina Hakim;Wanita;18/06/2001;Reguler
N-21499;Tono Wijaya;Female;09/11/1968;RETAIL
N-21500;Citra Permata;P;21/11/1994;RETAIL
N-21501;Yuni Pratama;L;;Reguler
N-21502;Vina Utami;Pria;05/01/1968;
N-21503;Maya Wijaya;;09/11/2003;prio
N-21504;Rizal Maharani;Laki-laki;04/05/1983;Prioritas
N-21505;Eka Utami;L;28/12/1977;prio
