nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-12132;Rizal Maharani;Wanita;12/10/2004;prio
N-12133;Hadi Santoso;Female;20/10/1964;
N-12134;Sari Hidayat;;02/06/1968;
N-12135;Fajar Santoso;;30/03/2004;Reguler
N-12136;Vina Pratama;P;22/11/1962;
N-12137;Vina Setiawan;;19/07/1972;Private
N-12138;Vina Santoso;Wanita;05/03/2000;prio
N-12139;Eka Kusuma;M;24/09/1975;prio
N-12140;Wawan Santoso;Wanita;20/02/1979;Reguler
N-12141;Vina Setiawan;Pria;20/09/1993;prio
N-12142;Eka Utami;L;17/05/1966;Reguler
N-12143;Umi Wijaya;Laki-laki;05/02/2001;RETAIL
N-12144;Gita Hakim;M;17/12/2005;Prioritas
N-12145;Andi Lestari;P;;prio
N-12146;Rizal Kusuma;L;04/08/1993;RETAIL
N-12147;Umi Setiawan;Wanita;22/02/1977;Prioritas
N-12148;Yuni Pratama;;11/09/1970;
N-12149;Tono Pratama;L;12/03/1979;Reguler
N-12150;Lutfi Permata;Female;02/11/1971;RETAIL
N-12151;Nanda Wijaya;Female;04/11/1979;Private
N-12152;Hadi Wijaya;P;02/11/1975;RETAIL
N-12153;Putri Saputra;P;28/05/1964;
N-12154;Vina Kusuma;M;23/12/1986;prio
N-12155;Rizal Hakim;Female;31/02/1999;Private
N-12156;Putri Kusuma;M;18/06/2002;Reguler
N-12157;Hadi Saputra;Wanita;19/04/1995;prio
N-12158;Oki Setiawan;P;18/08/1997;prio
N-12159;Lutfi Hakim;M;04/02/1974;Private
N-12160;Putri Utami;P;18/06/1964;Private
N-12161;Oki Kusuma;Wanita;27/02/1999;RETAIL
N-12162;Wawan Utami;Female;16/01/1997;Prioritas
N-12163;Umi Hakim;P;08/08/1989;
N-12164;Sari Setiawan;M;04/11/1972;RETAIL
N-12165;Gita Hakim;Laki-laki;13/09/1986;Reguler
N-12166;Budi Hakim;L;31/07/2002;prio
N-12167;Oki Hidayat;Pria;16/10/1999;Private
N-12168;Umi Utami;Laki-laki;13/01/1995;Private
N-12169;Hadi Pratama;L;30/12/1976;Prioritas
N-12170;Lutfi Pratama;M;26/05/1994;Reguler
N-12171;Budi Hakim;P;15/02/2002;
N-12172;Lutfi Utami;Laki-laki;12/11/2003;Prioritas
N-12173;Yuni Permata;Laki-laki;;Private
N-12174;Fajar Kusuma;Wanita;13/08/1965;Prioritas
N-12175;Putri Kusuma;P;14/11/2000;
N-12176;Lutfi Hakim;M;31/02/1999;Private
N-12177;Kartika Utami;M;07/09/1976;prio
N-12178;Umi Saputra;M;22/09/1993;Reguler
N-12179;Eka Hidayat;P;;Reguler
N-12180;Nanda Kusuma;L;30/11/1970;
N-12181;Rizal Hakim;L;28/05/2001;prio
N-12182;Dewi Hakim;Pria;15/04/1998;
N-12183;Nanda Wijaya;Pria;25/12/1982;RETAIL
N-12184;Lutfi Saputra;Pria;19/02/1989;RETAIL
N-12185;Andi Wijaya;;06/04/2004;Private
N-12186;Yuni Santoso;Wanita;14/04/2000;Private
N-12187;Vina Pratama;Wanita;16/01/1975;Private
N-12188;Oki Permata;;11/06/1986;Prioritas
N-12189;Wawan Saputra;;31/02/1999;Private
N-12190;Tono Santoso;L;09/06/2003;prio
N-12191;Indah Kusuma;;15/02/1997;Reguler
N-12192;Kartika Wijaya;Laki-laki;15/04/1979;RETAIL
N-12193;Umi Santoso;Wanita;12/05/1996;
N-12194;Fajar Hidayat;Pria;22/10/2002;RETAIL
N-12195;Fajar Utami;;26/10/1984;prio
N-12196;Gita Lestari;Wanita;23/12/1991;Prioritas
N-12197;Joko Kusuma;P;27/05/1981;prio
N-12198;Wawan Hakim;P;20/10/1988;Reguler
N-12199;Wawan Wijaya;M;28/02/1980;RETAIL
N-12200;Yuni Pratama;P;12/03/2004;Reguler
N-12201;Wawan Santoso;M;18/12/1976;Reguler
N-12202;Putri Permata;L;;Prioritas
N-12203;Gita Permata;P;15/11/1966;Reguler
N-12204;Nanda Maharani;Female;18/07/1966;Reguler
N-12205;Oki Hakim;P;21/08/1971;Reguler
N-12206;Fajar Hakim;M;04/09/1991;Private
N-12207;Nanda Saputra;M;28/05/1992;Reguler
N-12208;Hadi Utami;Pria;10/09/1999;
N-12209;Rizal Wijaya;M;03/12/1984;Prioritas
N-12210;Gita Hidayat;;31/02/1999;Reguler
N-12211;Sari Hakim;P;22/08/2001;Private
N-12212;Fajar Pratama;P;18/05/1981;prio
N-12213;Zaki Lestari;L;30/04/1993;Private
N-12214;Citra Saputra;L;14/11/1986;Reguler
N-12215;Zaki Permata;Pria;25/11/1960;
N-12216;Zaki Utami;Laki-laki;19/03/1979;Prioritas
N-12217;Budi Lestari;Laki-laki;17/06/1998;Prioritas
N-12218;Andi Wijaya;Female;17/09/1966;
N-12219;Dewi Kusuma;;08/02/1984;
N-12220;Sari Utami;Female;11/09/1989;RETAIL
N-12221;Andi Hakim;L;10/09/1990;Prioritas
N-12222;Indah Wijaya;L;08/04/1964;RETAIL
N-12223;Oki Utami;Female;19/01/1970;Reguler
N-12224;Oki Setiawan;Pria;18/10/1971;Reguler
N-12225;Nanda Permata;Wanita;22/07/2000;RETAIL
N-12226;Eka Kusuma;;16/09/1994;Prioritas
N-12227;Andi Saputra;L;22/12/1981;prio
N-12228;Nanda Permata;L;05/09/1983;
N-12229;Maya Santoso;Female;06/05/1966;Private
N-12230;Putri Maharani;M;15/10/1992;prio
N-12231;Dewi Setiawan;Laki-laki;11/09/1982;RETAIL
N-12232;Zaki Maharani;Laki-laki;02/08/1997;prio
N-12233;Sari Permata;Wanita;13/09/1970;Reguler
N-12234;Fajar Wijaya;Female;25/03/1986;prio
N-12235;Oki Hidayat;M;28/03/1985;prio
N-12236;Wawan Santoso;;31/02/1999;Prioritas
N-12237;Joko Lestari;Wanita;25/01/1985;
N-12238;Rizal Kusuma;Wanita;04/11/1993;RETAIL
N-12239;Putri Maharani;Laki-laki;17/08/1997;RETAIL
N-12240;Citra Santoso;P;11/04/1983;prio
N-12241;Oki Maharani;Pria;06/02/1991;Private
N-12242;Tono Pratama;L;01/06/1993;
N-12243;Zaki Santoso;L;22/04/1978;prio
N-12244;Sari Setiawan;Female;11/05/1999;prio
N-12245;Budi Santoso;;27/12/1977;prio
N-12246;Eka Maharani;;26/06/1992;
N-12247;Lutfi Utami;Laki-laki;07/07/1970;Private
N-12248;Eka Utami;Female;21/01/1972;RETAIL
N-12249;Rizal Utami;L;08/08/1989;Prioritas
N-12250;Nanda Setiawan;P;27/02/1978;
N-12251;Hadi Hakim;;11/07/1988;RETAIL
N-12252;Fajar Utami;L;30/11/1994;Private
N-12253;Putri Utami;M;12/04/1973;prio
N-12254;Hadi Santoso;L;;Private
N-12255;Lutfi Hidayat;P;26/02/1965;Private
N-12256;Dewi Pratama;P;26/06/1971;Reguler
N-12257;Rizal Wijaya;Laki-laki;13/02/1962;RETAIL
N-12258;Indah Maharani;Pria;20/02/1976;prio
N-12259;Umi Hidayat;;22/05/1989;prio
N-12260;Kartika Hakim;Wanita;01/05/1988;
N-12261;Budi Wijaya;Pria;18/04/1982;
N-12262;Rizal Kusuma;Laki-laki;22/10/1994;Prioritas
N-12263;Oki Hakim;;05/01/2001;Prioritas
N-12264;Yuni Hidayat;M;12/02/1986;Reguler
N-12265;Umi Setiawan;;10/08/1962;Private
N-12266;Andi Permata;Laki-laki;08/01/2004;RETAIL
N-12267;Joko Pratama;Female;28/04/1982;Private
N-12268;Oki Lestari;;24/04/1992;Private
N-12269;Sari Pratama;Laki-laki;08/04/1999;Prioritas
N-12270;Maya Wijaya;Female;13/04/2002;Private
N-12271;Dewi Santoso;Wanita;18/05/2000;Reguler
N-12272;Oki Setiawan;Laki-laki;11/02/1993;Reguler
N-12273;Maya Wijaya;M;;Private
N-12274;Budi Permata;M;30/08/1973;prio
N-12275;Putri Kusuma;P;29/12/1976;
N-12276;Putri Wijaya;M;23/03/1981;Private
N-12277;Dewi Permata;L;17/06/1984;prio
N-12278;Dewi Hakim;L;12/05/1965;RETAIL
N-12279;Gita Setiawan;Wanita;13/04/1976;prio
N-12280;Yuni Kusuma;Female;27/06/1974;Reguler
N-12281;Lutfi Utami;M;10/10/1989;prio
N-12282;Fajar Wijaya;Wanita;31/02/1999;Private
N-12283;Budi Lestari;P;20/01/1971;Prioritas
N-12284;Kartika Santoso;M;03/10/1996;
N-12285;Gita Saputra;P;11/12/1995;RETAIL
N-12286;Eka Hidayat;Laki-laki;23/05/1987;Prioritas
N-12287;Putri Kusuma;Pria;26/02/2003;RETAIL
N-12288;Joko Saputra;Wanita;19/03/1985;prio
N-12289;Hadi Santoso;Pria;19/01/1997;RETAIL
N-12290;Citra Santoso;Wanita;23/09/2005;Private
N-12291;Maya Hidayat;Pria;11/03/1982;Prioritas
N-12292;Zaki Santoso;Female;05/07/1968;Prioritas
N-12293;Kartika Kusuma;;05/12/1968;Private
N-12294;Zaki Hakim;Laki-laki;15/10/1961;Private
N-12295;Wawan Maharani;Female;28/07/1975;
N-12296;Kartika Hakim;;21/03/1964;prio
N-12297;Kartika Saputra;Pria;31/07/1988;
N-12298;Umi Santoso;P;13/09/1983;
N-12299;Kartika Lestari;;24/06/1966;Private
N-12300;Fajar Setiawan;Female;30/08/1979;
N-12301;Indah Hidayat;Female;02/06/1967;prio
N-12302;Indah Santoso;Wanita;30/04/1997;Prioritas
N-12303;Maya Pratama;Laki-laki;05/11/1965;
N-12304;Eka Maharani;Pria;22/06/1990;Prioritas
N-12305;Kartika Pratama;P;30/05/1987;Reguler
N-12306;Dewi Wijaya;P;13/05/1985;Private
N-12307;Putri Lestari;M;02/02/1999;Reguler
N-12308;Rizal Hakim;Laki-laki;15/12/2002;RETAIL
N-12309;Umi Permata;Wanita;20/11/1974;Prioritas
N-12310;Dewi Lestari;Laki-laki;04/01/2000;RETAIL
N-12311;Nanda Utami;;19/10/1994;Prioritas
N-12312;Oki Hakim;P;17/03/1970;Prioritas
N-12313;Oki Permata;Female;10/05/1963;
N-12314;Joko Maharani;;17/02/1990;RETAIL
N-12315;Nanda Pratama;P;01/03/1991;Reguler
N-12316;Umi Wijaya;Laki-laki;31/01/1994;RETAIL
N-12317;Fajar Saputra;;01/07/1973;RETAIL
N-12318;Budi Utami;Wanita;18/12/2000;prio
N-12319;Indah Kusuma;;01/08/1970;Reguler
N-12320;Oki Wijaya;M;25/01/1970;
N-12321;Dewi Hakim;;30/08/1969;Private
N-12322;Maya Lestari;Female;20/12/1976;Private
N-12323;Vina Kusuma;M;03/04/1994;prio
N-12324;Oki Wijaya;Pria;27/02/1960;Private
N-12325;Eka Utami;P;31/02/1999;Reguler
N-12326;Tono Pratama;Laki-laki;01/01/1983;Prioritas
N-12327;Gita Utami;Wanita;07/04/2002;Reguler
N-12328;Indah Lestari;Pria;07/07/2004;Reguler
N-12329;Vina Hakim;Wanita;17/06/1994;Reguler
N-12330;Sari Permata;Wanita;21/03/1969;
N-12331;Citra Saputra;;11/09/1995;RETAIL
N-12332;Tono Wijaya;M;19/05/1996;
N-12333;Sari Hakim;M;29/09/1997;Prioritas
N-12334;Sari Kusuma;Pria;10/01/1981;Prioritas
N-12335;Umi Pratama;L;16/12/1965;Prioritas
N-12336;Citra Utami;P;04/09/1971;
N-12337;Fajar Santoso;M;14/03/1968;Reguler
N-12338;Tono Utami;Female;06/03/1975;
N-12339;Rizal Setiawan;Female;24/02/1960;prio
N-12340;Eka Saputra;Female;29/09/1991;Reguler
N-12341;Zaki Kusuma;Female;16/01/1994;Prioritas
N-12342;Nanda Permata;M;07/11/1987;RETAIL
N-12343;Fajar Maharani;;28/01/1991;RETAIL
N-12344;Hadi Setiawan;Laki-laki;17/04/1976;Prioritas
N-12345;Kartika Pratama;M;31/02/1999;RETAIL
N-12346;Citra Kusuma;P;;
N-12347;Fajar Santoso;L;17/12/1985;prio
N-12348;Umi Hakim;M;24/03/1994;Private
N-12349;Vina Santoso;Pria;20/03/2002;RETAIL
N-12350;Fajar Utami;L;06/02/1983;Private
N-12351;Dewi Pratama;;08/04/1978;
N-12352;Eka Hakim;L;;
N-12353;Putri Lestari;P;28/07/2005;prio
N-12354;Budi Utami;Laki-laki;18/12/2004;Reguler
N-12355;Maya Kusuma;Laki-laki;27/12/1981;RETAIL
N-12356;Yuni Utami;P;19/01/1964;
N-12357;Joko Setiawan;Female;27/10/1983;Reguler
N-12358;Rizal Maharani;Pria;23/01/1963;Private
N-12359;Wawan Pratama;Pria;15/05/1967;
N-12360;Umi Lestari;M;22/05/1962;Private
N-12361;Indah Permata;Female;;RETAIL
N-12362;Maya Saputra;Wanita;16/06/1983;Prioritas
N-12363;Hadi Santoso;M;13/07/1977;
N-12364;Kartika Permata;Wanita;11/06/1997;RETAIL
N-12365;Indah Pratama;P;29/10/2005;Reguler
N-12366;Tono Hidayat;Wanita;28/10/2003;prio
N-12367;Maya Utami;Wanita;27/08/1980;prio
N-12368;Putri Kusuma;M;22/01/1974;Private
N-12369;Hadi Utami;Laki-laki;13/09/1971;RETAIL
N-12370;Budi Utami;Wanita;15/05/1991;Private
N-12371;Maya Setiawan;;07/05/1996;Private
N-12372;Citra Hakim;M;16/06/1971;Private
N-12373;Umi Hidayat;Female;06/11/1962;Private
N-12374;Rizal Permata;Laki-laki;27/10/2004;Private
N-12375;Zaki Hidayat;Female;24/10/1992;Reguler
N-12376;Umi Lestari;M;25/12/1962;
N-12377;Maya Pratama;Wanita;20/01/1987;Reguler
N-12378;Yuni Santoso;Female;04/12/1974;
N-12379;Budi Saputra;Female;18/10/1991;prio
N-12380;Hadi Hakim;M;16/01/1980;
N-12381;Nanda Utami;Laki-laki;06/06/1975;Prioritas
N-12382;Rizal Maharani;M;10/12/1988;Private
N-12383;Kartika Pratama;Female;19/10/1986;Private
N-12384;Indah Wijaya;Laki-laki;22/01/1999;prio
N-12385;Indah Utami;P;03/08/2001;RETAIL
N-12386;Dewi Wijaya;P;12/10/1991;prio
N-12387;Sari Maharani;P;14/06/1978;RETAIL
N-12388;Vina Santoso;P;26/03/1987;Prioritas
N-12389;Umi Hakim;;17/04/1979;RETAIL
N-12390;Maya Kusuma;Wanita;16/07/1984;Reguler
N-12391;Gita Setiawan;;31/05/1967;
N-12392;Yuni Utami;;12/11/1961;prio
N-12393;Gita Santoso;Wanita;02/10/1977;
N-12394;Sari Permata;;10/10/1986;Reguler
N-12395;Nanda Wijaya;L;06/02/1976;Reguler
N-12396;Putri Kusuma;;17/10/1998;Private
N-12397;Kartika Maharani;Female;03/09/1982;
N-12398;Putri Utami;Laki-laki;13/12/1999;Reguler
N-12399;Maya Pratama;Pria;26/12/1996;Reguler
N-12400;Nanda Utami;Female;20/06/1983;Reguler
N-12401;Lutfi Pratama;Wanita;06/04/1962;RETAIL
N-12402;Umi Saputra;;31/08/1969;RETAIL
N-12403;Joko Lestari;Pria;28/09/1965;Private
N-12404;Zaki Hakim;;23/02/1986;Private
N-12405;Oki Kusuma;;11/06/1972;Private
N-12406;Umi Maharani;P;04/01/1968;Prioritas
N-12407;Putri Wijaya;L;12/09/1970;Reguler
N-12408;Putri Hidayat;Wanita;17/11/1973;RETAIL
N-12409;Fajar Kusuma;Pria;;RETAIL
N-12410;Tono Permata;;;Reguler
N-12411;Rizal Hidayat;M;30/07/1979;RETAIL
N-12412;Nanda Hidayat;Wanita;02/12/1973;Prioritas
N-12413;Citra Maharani;Pria;19/11/1996;Prioritas
N-12414;Budi Hakim;Pria;27/07/1989;RETAIL
N-12415;Dewi Pratama;;;Reguler
N-12416;Kartika Utami;Laki-laki;08/11/1977;Prioritas
N-12417;Sari Setiawan;P;19/04/1968;Reguler
N-12418;Joko Hakim;Female;;Prioritas
N-12419;Vina Santoso;L;31/02/1999;prio
N-12420;Zaki Lestari;Pria;11/10/1967;Prioritas
N-12421;Andi Hakim;;09/03/1977;Prioritas
N-12422;Yuni Wijaya;;07/07/1962;prio
N-12423;Kartika Kusuma;Pria;07/03/1996;prio
N-12424;Gita Lestari;M;30/09/1968;
N-12425;Kartika Santoso;Female;26/08/1965;Prioritas
N-12426;Yuni Utami;L;13/09/1980;Prioritas
N-12427;Eka Hakim;Pria;14/09/1973;
N-12428;Putri Permata;P;08/02/1971;RETAIL
N-12429;Kartika Wijaya;M;15/09/1964;Private
N-12430;Umi Wijaya;;24/10/1996;prio
N-12431;Tono Hidayat;P;28/04/1991;Private
N-12432;Fajar Kusuma;M;25/07/1979;Reguler
N-12433;Andi Saputra;Pria;10/05/1963;Prioritas
N-12434;Zaki Setiawan;Female;13/03/1974;Private
N-12435;Andi Hakim;Pria;01/02/1978;prio
N-12436;Eka Utami;Wanita;04/03/1968;
N-12437;Tono Pratama;P;23/03/1970;prio
N-12438;Vina Maharani;Female;;RETAIL
N-12439;Citra Utami;Laki-laki;25/03/2002;Private
N-12440;Wawan Utami;;17/07/2003;
N-12441;Joko Pratama;Pria;01/09/1967;Prioritas
N-12442;Vina Utami;P;03/03/1962;
N-12443;Nanda Lestari;Female;13/10/1984;Prioritas
N-12444;Vina Kusuma;Laki-laki;17/04/2004;
N-12445;Rizal Pratama;;29/10/1999;
N-12446;Budi Santoso;Female;22/06/1968;Reguler
N-12447;Zaki Wijaya;Female;15/02/1961;Reguler
N-12448;Sari Hakim;L;30/05/1994;prio
N-12449;Andi Maharani;Pria;26/04/1961;Private
N-12450;Rizal Santoso;P;09/11/1993;Reguler
N-12451;Budi Hidayat;L;08/01/1962;Prioritas
N-12452;Indah Saputra;P;13/12/1970;RETAIL
N-12453;Rizal Hakim;P;26/01/1997;prio
N-12454;Tono Maharani;Pria;31/02/1999;Prioritas
N-12455;Putri Setiawan;Pria;11/04/1974;RETAIL
N-12456;Eka Kusuma;Wanita;12/06/2004;Prioritas
N-12457;Citra Saputra;Wanita;19/08/1993;RETAIL
N-12458;Hadi Maharani;M;19/05/1985;prio
N-12459;Gita Santoso;Pria;;Reguler
N-12460;Budi Pratama;M;14/08/1977;RETAIL
N-12461;Eka Setiawan;Laki-laki;15/04/1979;RETAIL
N-12462;Lutfi Utami;P;26/08/1998;Private
N-12463;Putri Pratama;Pria;28/11/1963;Prioritas
N-12464;Kartika Permata;P;05/09/1977;RETAIL
N-12465;Joko Utami;Pria;18/12/1999;prio
N-12466;Citra Saputra;Female;30/08/2000;Private
N-12467;Sari Hidayat;M;28/06/1993;RETAIL
N-12468;Gita Lestari;L;07/03/1994;prio
N-12469;Umi Setiawan;L;11/02/1971;Prioritas
N-12470;Kartika Permata;P;01/12/1960;RETAIL
N-12471;Lutfi Utami;Female;13/04/1984;prio
N-12472;Kartika Hidayat;Wanita;08/08/2001;Private
N-12473;Oki Hakim;Pria;17/04/1977;RETAIL
N-12474;Tono Utami;M;;prio
N-12475;Rizal Lestari;Female;10/03/1965;RETAIL
N-12476;Yuni Pratama;Female;31/08/1988;Reguler
N-12477;Fajar Lestari;L;22/05/1983;Reguler
N-12478;Rizal Maharani;Laki-laki;07/04/1978;prio
N-12479;Oki Hakim;Laki-laki;09/12/1985;Private
N-12480;Tono Pratama;L;26/10/1960;
N-12481;Andi Santoso;P;08/02/1970;Prioritas
N-12482;Vina Permata;L;16/07/1989;prio
N-12483;Rizal Pratama;P;11/05/2001;Private
N-12484;Wawan Lestari;M;20/09/2004;RETAIL
N-12485;Eka Maharani;Pria;08/02/1972;
N-12486;Eka Utami;L;25/07/1985;
N-12487;Fajar Saputra;Female;18/05/1982;prio
N-12488;Eka Lestari;P;15/10/1985;Reguler
N-12489;Nanda Hakim;Laki-laki;18/10/1960;Reguler
N-12490;Wawan Kusuma;Wanita;14/02/1976;Reguler
N-12491;Hadi Lestari;P;25/05/1982;
N-12492;Lutfi Utami;Pria;19/11/1966;Private
N-12493;Sari Lestari;M;31/02/1999;
N-12494;Nanda Kusuma;M;08/06/1977;
N-12495;Eka Hidayat;L;01/05/1975;RETAIL
N-12496;Andi Kusuma;M;08/10/2003;Reguler
N-12497;Rizal Saputra;Female;16/08/1997;
N-12498;Umi Utami;;15/03/1978;Private
N-12499;Sari Lestari;L;25/02/1997;Prioritas
N-12500;Maya Lestari;Laki-laki;02/10/1999;prio
N-12501;Fajar Hakim;Wanita;31/05/1988;Private
N-12502;Citra Kusuma;Female;01/11/1973;RETAIL
N-12503;Zaki Santoso;P;02/05/2005;prio
N-12504;Hadi Setiawan;Female;23/12/2003;
N-12505;Sari Pratama;M;04/04/1975;RETAIL
N-12506;Umi Hakim;P;24/08/1982;Prioritas
