nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-13101;Yuni Setiawan;Laki-laki;10/07/1961;
N-13102;Sari Saputra;Female;19/10/1964;Prioritas
N-13103;Tono Pratama;P;23/07/1977;Reguler
N-13104;Vina Saputra;Pria;05/10/1985;RETAIL
N-13105;Yuni Santoso;Wanita;01/12/1996;Private
N-13106;Nanda Permata;Pria;24/07/1976;
N-13107;Sari Lestari;L;20/11/2001;Private
N-13108;Putri Pratama;Laki-laki;02/06/1967;RETAIL
N-13109;Oki Utami;L;01/07/1969;RETAIL
N-13110;Lutfi Utami;;28/06/1999;Reguler
N-13111;Vina Santoso;Female;18/02/1995;Reguler
N-13112;Fajar Pratama;Laki-laki;05/11/1965;
N-13113;Umi Setiawan;L;;RETAIL
N-13114;Budi Santoso;L;24/06/1960;Reguler
N-13115;Maya Saputra;M;25/04/1976;Prioritas
N-13116;Tono Utami;L;26/01/1991;Prioritas
N-13117;Vina Lestari;M;08/05/1975;
N-13118;Gita Santoso;L;28/07/1995;
N-13119;Dewi Lestari;M;23/02/1979;RETAIL
N-13120;Fajar Santoso;Wanita;07/04/1964;
N-13121;Fajar Hidayat;Pria;11/06/1983;Prioritas
N-13122;Maya Santoso;Wanita;01/06/1974;prio
N-13123;Andi Setiawan;Wanita;08/12/1965;
N-13124;Sari Saputra;Pria;10/02/1998;Reguler
N-13125;Rizal Pratama;M;13/05/1994;RETAIL
N-13126;Indah Wijaya;Laki-laki;01/01/1989;
N-13127;Umi Wijaya;;21/12/1981;Prioritas
N-13128;Maya Utami;Laki-laki;29/01/1985;RETAIL
N-13129;Putri Utami;Pria;13/05/1967;Reguler
N-13130;Eka Wijaya;Wanita;18/04/1993;RETAIL
N-13131;Maya Saputra;;27/03/1969;RETAIL
N-13132;Nanda Santoso;Pria;03/07/2005;prio
N-13133;Joko Setiawan;Laki-laki;03/01/2003;Prioritas
N-13134;Tono Saputra;L;31/02/1999;prio
N-13135;Wawan Saputra;Wanita;12/02/1971;prio
N-13136;Zaki Kusuma;Pria;19/06/1960;Private
N-13137;Citra Saputra;M;31/02/1999;prio
N-13138;Indah Hidayat;P;19/11/1979;
N-13139;Hadi Hakim;;16/09/2005;Reguler
N-13140;Sari Kusuma;Pria;24/07/2004;RETAIL
N-13141;Citra Saputra;Wanita;01/07/1960;Prioritas
N-13142;Wawan Permata;Female;20/09/1979;Private
N-13143;Zaki Lestari;M;30/01/1998;Prioritas
N-13144;Umi Santoso;M;08/07/1962;prio
N-13145;Budi Hidayat;Laki-laki;03/06/1971;prio
N-13146;Oki Maharani;Female;25/06/1975;Reguler
N-13147;Rizal Hakim;Pria;13/11/1996;prio
N-13148;Zaki Pratama;Wanita;08/05/2001;
N-13149;Wawan Kusuma;Pria;21/03/1983;RETAIL
N-13150;Nanda Saputra;Pria;21/03/1971;Reguler
N-13151;Sari Kusuma;L;12/06/1988;RETAIL
N-13152;Yuni Kusuma;;31/02/1999;Private
N-13153;Wawan Saputra;M;01/06/2001;
N-13154;Citra Utami;L;26/08/1967;Private
N-13155;Rizal Pratama;Female;10/12/1969;Prioritas
N-13156;Nanda Maharani;Pria;11/04/1969;prio
N-13157;Sari Kusuma;Wanita;25/10/1975;Prioritas
N-13158;Tono Utami;M;05/03/1972;Reguler
N-13159;Sari Wijaya;P;17/02/1987;Reguler
N-13160;Fajar Saputra;L;08/06/1962;RETAIL
N-13161;Yuni Hidayat;Female;22/08/1998;RETAIL
N-13162;Maya Setiawan;Pria;;
N-13163;Yuni Hakim;M;31/02/1999;Private
N-13164;Zaki Santoso;Laki-laki;28/11/1986;Prioritas
N-13165;Citra Hidayat;Laki-laki;10/05/1993;Private
N-13166;Gita Permata;L;31/02/1999;RETAIL
N-13167;Eka Permata;Laki-laki;18/06/1996;Private
N-13168;Zaki Hakim;Laki-laki;12/03/1991;prio
N-13169;Kartika Kusuma;Female;27/06/1986;Private
N-13170;Kartika Pratama;Wanita;19/08/1980;RETAIL
N-13171;Citra Santoso;Pria;07/10/1986;prio
N-13172;Sari Saputra;Pria;10/09/1996;prio
N-13173;Yuni Maharani;M;27/01/1985;Reguler
N-13174;Vina Saputra;;04/02/1984;prio
N-13175;Gita Wijaya;;09/01/1965;Private
N-13176;Maya Pratama;Female;01/01/1967;Private
N-13177;Hadi Maharani;P;31/05/1979;prio
N-13178;Lutfi Saputra;Female;29/10/1998;prio
N-13179;Umi Hakim;Pria;11/12/1983;
N-13180;Sari Utami;P;09/06/2004;RETAIL
N-13181;Tono Pratama;Laki-laki;07/02/1978;Reguler
N-13182;Wawan Pratama;Pria;28/11/1964;Reguler
N-13183;Andi Wijaya;;16/01/1966;Prioritas
N-13184;Citra Hidayat;M;21/08/1972;RETAIL
N-13185;Oki Santoso;Female;17/05/1974;Private
N-13186;Lutfi Pratama;Female;03/06/1987;prio
N-13187;Umi Santoso;P;01/08/1971;RETAIL
N-13188;Hadi Lestari;Pria;10/12/1963;Reguler
N-13189;Tono Lestari;Female;08/06/1978;
N-13190;Budi Kusuma;M;26/12/1963;prio
N-13191;Kartika Pratama;Wanita;13/02/1970;Reguler
N-13192;Eka Lestari;L;08/07/1984;prio
N-13193;Putri Kusuma;M;08/11/1961;prio
N-13194;Budi Setiawan;M;27/09/1995;
N-13195;Oki Maharani;Female;24/01/1978;RETAIL
N-13196;Nanda Lestari;P;11/02/1968;Private
N-13197;Oki Hakim;M;06/06/1975;RETAIL
N-13198;Hadi Pratama;;13/01/1973;prio
N-13199;Hadi Hidayat;Laki-laki;30/03/1977;
N-13200;Vina Permata;Pria;10/06/1997;
N-13201;Fajar Saputra;L;26/08/1980;Prioritas
N-13202;Oki Saputra;Female;21/12/1997;
N-13203;Sari Hakim;Pria;07/06/1988;Prioritas
N-13204;Nanda Permata;Laki-laki;;Private
N-13205;Fajar Hidayat;Female;21/07/1972;Prioritas
N-13206;Umi Hidayat;Female;30/09/1995;
N-13207;Vina Wijaya;M;21/04/1988;RETAIL
N-13208;Hadi Hidayat;L;05/11/2004;Prioritas
N-13209;Fajar Utami;Wanita;26/05/1961;RETAIL
N-13210;Indah Lestari;Wanita;17/03/1988;
N-13211;Citra Santoso;M;17/12/1989;RETAIL
N-13212;Sari Setiawan;Wanita;09/12/1996;Private
N-13213;Kartika Santoso;L;30/01/1985;Private
N-13214;Gita Maharani;Wanita;10/08/1980;
N-13215;Indah Hakim;M;10/08/1979;RETAIL
N-13216;Tono Maharani;Pria;12/06/2003;prio
N-13217;Vina Wijaya;M;26/11/1969;Private
N-13218;Wawan Lestari;Wanita;30/01/1996;Reguler
N-13219;Joko Permata;;01/09/1991;
N-13220;Tono Setiawan;Laki-laki;04/11/1980;Reguler
N-13221;Oki Saputra;P;25/07/2003;RETAIL
N-13222;Zaki Kusuma;Pria;25/04/1978;Reguler
N-13223;Umi Wijaya;P;;Prioritas
N-13224;Rizal Pratama;Pria;09/01/1965;Prioritas
N-13225;Putri Permata;L;19/05/2003;RETAIL
N-13226;Umi Utami;Laki-laki;18/04/1961;prio
N-13227;Joko Santoso;Wanita;26/11/1978;Private
N-13228;Sari Wijaya;;23/06/2000;Reguler
N-13229;Vina Setiawan;L;21/12/2003;prio
N-13230;Putri Permata;P;25/04/1986;Private
N-13231;Zaki Hakim;L;17/04/1995;
N-13232;Andi Maharani;;06/10/1972;Private
N-13233;Gita Lestari;Pria;07/02/2003;Prioritas
N-13234;Nanda Pratama;Female;30/05/1997;Prioritas
N-13235;Gita Maharani;M;21/05/1968;prio
N-13236;Zaki Saputra;P;29/07/1987;prio
N-13237;Joko Hakim;M;30/05/2003;Reguler
N-13238;Oki Pratama;M;18/01/1962;
N-13239;Fajar Setiawan;Wanita;08/05/1965;Reguler
N-13240;Andi Maharani;Female;05/06/1965;prio
N-13241;Zaki Kusuma;Wanita;01/06/1973;Private
N-13242;Yuni Utami;M;05/11/1979;Reguler
N-13243;Nanda Permata;Wanita;29/01/1963;Prioritas
N-13244;Tono Hakim;Wanita;09/11/2002;prio
N-13245;Zaki Permata;Pria;25/04/2001;Prioritas
N-13246;Indah Setiawan;L;18/07/1970;Prioritas
N-13247;Kartika Setiawan;M;17/04/1999;
N-13248;Yuni Utami;Pria;21/10/1998;Reguler
N-13249;Citra Lestari;Wanita;17/08/1996;RETAIL
N-13250;Gita Hidayat;P;25/08/1986;
N-13251;Yuni Hidayat;M;30/01/1998;
N-13252;Vina Saputra;Laki-laki;07/04/2002;
N-13253;Oki Kusuma;Pria;18/11/1990;RETAIL
N-13254;Citra Maharani;Laki-laki;31/01/1993;prio
N-13255;Putri Santoso;;12/02/1973;Private
N-13256;Lutfi Saputra;Wanita;23/04/1972;Private
N-13257;Zaki Santoso;Wanita;20/01/1977;Private
N-13258;Umi Santoso;M;11/12/1998;Private
N-13259;Umi Wijaya;Laki-laki;15/09/1973;Reguler
N-13260;Indah Hidayat;Female;28/08/1964;prio
N-13261;Andi Maharani;Female;06/06/1994;RETAIL
N-13262;Oki Hidayat;Female;17/02/1972;Private
N-13263;Tono Hidayat;L;21/10/1983;prio
N-13264;Kartika Maharani;;03/05/2000;prio
N-13265;Hadi Pratama;P;28/01/1985;
N-13266;Nanda Hidayat;Pria;15/08/1972;prio
N-13267;Dewi Santoso;Female;09/03/1992;Prioritas
N-13268;Oki Santoso;;26/02/1990;
N-13269;Nanda Permata;Laki-laki;26/10/1996;
N-13270;Kartika Santoso;L;06/03/1965;RETAIL
N-13271;Maya Santoso;L;07/02/2004;prio
N-13272;Joko Hidayat;Female;12/06/1972;Private
N-13273;Indah Santoso;L;;Private
N-13274;Hadi Hidayat;P;27/12/1987;prio
N-13275;Wawan Setiawan;Pria;31/02/1999;prio
N-13276;Andi Setiawan;Wanita;08/10/2000;Prioritas
N-13277;Kartika Hidayat;P;13/05/1972;
N-13278;Indah Pratama;L;15/07/1987;Private
N-13279;Joko Pratama;P;24/08/1986;RETAIL
N-13280;Lutfi Permata;Wanita;22/11/1969;RETAIL
N-13281;Joko Lestari;Female;22/03/1978;Private
N-13282;Hadi Wijaya;;18/08/1993;
N-13283;Nanda Santoso;Laki-laki;09/05/1964;
N-13284;Nanda Kusuma;;10/11/1981;RETAIL
N-13285;Hadi Wijaya;Laki-laki;15/05/1993;Prioritas
N-13286;Putri Utami;M;13/02/1986;RETAIL
N-13287;Joko Setiawan;Laki-laki;04/07/1999;prio
N-13288;Sari Lestari;L;02/06/1971;prio
N-13289;Eka Maharani;Female;25/09/2001;Prioritas
N-13290;Rizal Utami;Wanita;30/01/1998;
N-13291;Vina Saputra;M;23/12/1965;Prioritas
N-13292;Vina Lestari;P;02/11/2003;prio
N-13293;Sari Utami;Wanita;13/05/2005;
N-13294;Maya Utami;Pria;01/04/2000;Private
N-13295;Gita Santoso;Pria;19/08/1997;Reguler
N-13296;Hadi Pratama;P;27/04/1965;Prioritas
N-13297;Sari Pratama;;29/09/1981;RETAIL
N-13298;Oki Wijaya;Wanita;25/10/1979;Prioritas
N-13299;Vina Hidayat;Wanita;08/09/1992;Private
N-13300;Maya Setiawan;M;20/03/1981;RETAIL
N-13301;Andi Maharani;Laki-laki;07/06/1968;RETAIL
N-13302;Andi Lestari;Wanita;21/05/2000;Reguler
N-13303;Eka Kusuma;P;24/03/1996;prio
N-13304;Maya Kusuma;L;07/11/2005;RETAIL
N-13305;Andi Setiawan;;31/02/1999;Private
N-13306;Vina Hidayat;Female;20/11/1997;Private
N-13307;Budi Pratama;Female;17/01/1994;Reguler
N-13308;Vina Utami;Female;22/02/1972;Prioritas
N-13309;Vina Utami;Wanita;17/06/1992;Prioritas
N-13310;Maya Permata;L;09/09/1960;Private
N-13311;Putri Maharani;M;07/11/1992;Prioritas
N-13312;Umi Wijaya;Wanita;25/06/2002;Private
N-13313;Zaki Kusuma;Female;05/01/1962;Reguler
N-13314;Kartika Saputra;Wanita;17/01/1974;Prioritas
N-13315;Sari Hidayat;Pria;20/01/1984;Prioritas
N-13316;Gita Hidayat;L;03/02/1999;Reguler
N-13317;Dewi Saputra;M;09/01/1990;prio
N-13318;Kartika Wijaya;M;10/01/1971;Private
N-13319;Hadi Permata;L;09/12/1994;Reguler
N-13320;Indah Santoso;M;29/01/1965;RETAIL
N-13321;Budi Kusuma;L;02/06/1998;Prioritas
N-13322;Vina Hidayat;M;26/04/1997;prio
N-13323;Maya Utami;M;15/09/1996;RETAIL
N-13324;Gita Maharani;Pria;08/01/1960;
N-13325;Umi Hidayat;Wanita;10/11/1979;Private
N-13326;Wawan Hakim;Laki-laki;15/04/1965;prio
N-13327;Nanda Santoso;;31/02/1999;Private
N-13328;Hadi Pratama;P;12/07/1965;RETAIL
N-13329;Rizal Utami;M;23/12/1982;Prioritas
N-13330;Citra Permata;L;10/03/1986;prio
N-13331;Vina Saputra;P;24/04/1968;Prioritas
N-13332;Tono Santoso;L;;Private
N-13333;Rizal Lestari;M;25/02/1993;Prioritas
N-13334;Fajar Setiawan;;;Private
N-13335;Lutfi Kusuma;Pria;11/12/1980;Private
N-13336;Umi Setiawan;M;13/02/1985;Private
N-13337;Gita Pratama;M;27/11/1987;Reguler
N-13338;Joko Hakim;M;15/12/1991;prio
N-13339;Yuni Hidayat;Wanita;06/03/2001;Prioritas
N-13340;Dewi Santoso;L;24/09/1971;Prioritas
N-13341;Lutfi Utami;Pria;25/07/1964;RETAIL
N-13342;Oki Utami;Female;04/09/2000;Reguler
N-13343;Budi Hakim;Female;11/04/1989;RETAIL
N-13344;Nanda Saputra;M;;Reguler
N-13345;Eka Permata;M;02/11/1986;Prioritas
N-13346;Dewi Pratama;Laki-laki;28/03/1987;Private
N-13347;Nanda Permata;Laki-laki;06/12/1994;RETAIL
N-13348;Hadi Utami;Pria;31/02/1999;Reguler
N-13349;Budi Maharani;M;10/12/1980;Private
N-13350;Maya Maharani;L;25/09/1975;Reguler
N-13351;Putri Setiawan;Female;04/03/1971;Private
N-13352;Kartika Setiawan;Female;02/12/1996;prio
N-13353;Gita Maharani;P;10/09/1997;prio
N-13354;Indah Wijaya;L;19/11/1970;prio
N-13355;Yuni Pratama;;03/12/1984;Prioritas
N-13356;Yuni Hidayat;M;18/11/2004;prio
N-13357;Eka Maharani;M;26/05/1969;Private
N-13358;Hadi Permata;M;30/10/1996;RETAIL
N-13359;Nanda Hidayat;P;16/03/1975;Reguler
N-13360;Joko Saputra;P;20/10/2003;Private
N-13361;Andi Maharani;M;26/01/1961;Reguler
N-13362;Hadi Lestari;L;09/06/1993;Private
N-13363;Dewi Lestari;Female;14/02/2003;prio
N-13364;Oki Lestari;Female;16/05/1995;Reguler
N-13365;Nanda Hidayat;P;25/01/1972;RETAIL
N-13366;Dewi Hidayat;Wanita;24/01/1964;Reguler
N-13367;Dewi Maharani;;23/07/1992;Prioritas
N-13368;Gita Utami;P;31/12/2002;prio
N-13369;Kartika Wijaya;Pria;11/05/1973;RETAIL
N-13370;Sari Kusuma;L;29/05/1983;prio
N-13371;Putri Permata;M;27/05/1964;Prioritas
N-13372;Dewi Santoso;Female;11/10/1971;Reguler
N-13373;Putri Kusuma;Wanita;02/07/1978;Private
N-13374;Nanda Lestari;Pria;31/02/1999;prio
N-13375;Yuni Pratama;L;24/04/2004;
N-13376;Eka Hakim;P;21/07/1999;
N-13377;Budi Hidayat;L;27/09/2003;Reguler
N-13378;Rizal Hakim;Laki-laki;18/07/1995;prio
N-13379;Oki Hakim;M;20/08/1998;
N-13380;Kartika Wijaya;L;18/04/1987;prio
N-13381;Zaki Wijaya;;27/04/1971;Reguler
N-13382;Gita Permata;Wanita;05/04/1986;Private
N-13383;Tono Saputra;Female;22/04/1969;prio
N-13384;Sari Permata;Pria;29/05/1972;Reguler
N-13385;Tono Utami;P;01/09/1994;Prioritas
N-13386;Fajar Hidayat;Wanita;07/08/1998;Reguler
N-13387;Hadi Santoso;P;21/07/1976;Private
N-13388;Gita Maharani;P;01/11/1964;Reguler
N-13389;Hadi Saputra;L;01/11/2004;prio
N-13390;Putri Hakim;M;23/06/1978;Private
N-13391;Lutfi Santoso;L;09/12/1987;Prioritas
N-13392;Umi Permata;L;15/09/1995;Reguler
N-13393;Oki Pratama;Laki-laki;12/12/1961;
N-13394;Joko Hidayat;Laki-laki;06/10/1991;Reguler
N-13395;Umi Santoso;M;16/10/1971;Prioritas
N-13396;Eka Permata;M;15/12/1989;Reguler
N-13397;Lutfi Pratama;Laki-laki;12/07/1972;
N-13398;Joko Santoso;Pria;31/03/1988;Prioritas
N-13399;Maya Hakim;Pria;19/07/1994;RETAIL
N-13400;Rizal Utami;Wanita;14/08/1970;Reguler
N-13401;Kartika Pratama;M;03/05/1990;Prioritas
N-13402;Fajar Utami;;16/02/1988;Prioritas
N-13403;Fajar Lestari;L;11/08/2000;Private
N-13404;Zaki Kusuma;;05/06/1988;Private
N-13405;Sari Utami;Pria;10/11/1971;Prioritas
N-13406;Nanda Kusuma;P;01/02/1966;prio
N-13407;Gita Pratama;P;10/09/2004;Reguler
N-13408;Vina Saputra;P;03/07/1992;RETAIL
N-13409;Andi Wijaya;L;25/08/1987;Private
N-13410;Lutfi Lestari;Female;31/10/1981;Private
N-13411;Tono Hidayat;;26/03/1983;RETAIL
N-13412;Indah Maharani;M;04/10/1985;Prioritas
N-13413;Nanda Permata;Pria;30/07/1994;Reguler
N-13414;Dewi Saputra;P;22/04/1994;
N-13415;Zaki Hidayat;L;02/03/1960;prio
N-13416;Andi Setiawan;Pria;22/12/1965;Reguler
N-13417;Yuni Santoso;P;15/04/1973;RETAIL
N-13418;Andi Wijaya;Laki-laki;09/02/1963;Prioritas
N-13419;Tono Hakim;M;31/05/1978;Prioritas
N-13420;Indah Lestari;L;27/08/1978;Reguler
N-13421;Lutfi Lestari;P;16/09/1986;RETAIL
N-13422;Vina Wijaya;;02/11/1969;prio
N-13423;Fajar Maharani;M;25/11/1970;
N-13424;Joko Santoso;Female;29/03/1968;prio
N-13425;Gita Permata;Female;21/04/1986;prio
N-13426;Budi Santoso;P;;Reguler
N-13427;Gita Permata;Laki-laki;26/06/1980;Prioritas
N-13428;Kartika Permata;M;18/04/1963;Private
N-13429;Kartika Pratama;Female;23/08/2005;prio
N-13430;Budi Wijaya;Wanita;04/12/1963;Private
N-13431;Rizal Permata;;30/05/1991;Reguler
N-13432;Yuni Lestari;P;29/08/1981;Reguler
N-13433;Citra Permata;;21/08/1964;Reguler
N-13434;Kartika Hidayat;;04/02/1975;Reguler
N-13435;Budi Pratama;Female;03/11/1964;Prioritas
N-13436;Yuni Setiawan;Female;;Prioritas
N-13437;Putri Setiawan;M;03/11/1996;Reguler
N-13438;Hadi Wijaya;L;04/09/2005;prio
N-13439;Indah Santoso;L;10/05/1962;
N-13440;Hadi Permata;Laki-laki;21/03/1985;Reguler
N-13441;Andi Hakim;L;12/08/2004;Reguler
N-13442;Oki Setiawan;P;06/02/1982;prio
N-13443;Citra Pratama;Laki-laki;30/03/1996;Prioritas
N-13444;Indah Setiawan;P;;Prioritas
N-13445;Dewi Permata;L;14/01/2004;Reguler
N-13446;Putri Santoso;L;25/02/1971;
N-13447;Eka Santoso;P;03/08/1976;RETAIL
N-13448;Maya Pratama;L;30/07/1994;Reguler
N-13449;Joko Hakim;Laki-laki;26/08/1976;prio
N-13450;Kartika Santoso;Pria;15/06/1964;prio
N-13451;Nanda Permata;;07/04/1999;
N-13452;Kartika Lestari;P;22/11/2000;Reguler
N-13453;Kartika Utami;Wanita;28/09/1978;RETAIL
N-13454;Indah Wijaya;Female;22/06/1961;RETAIL
N-13455;Gita Pratama;P;17/02/1986;RETAIL
N-13456;Dewi Permata;Pria;05/01/1970;Prioritas
N-13457;Citra Setiawan;Pria;04/02/1971;prio
N-13458;Lutfi Hidayat;M;16/07/2004;Reguler
N-13459;Wawan Maharani;L;14/06/1965;Prioritas
N-13460;Vina Permata;Female;16/12/1998;Reguler
N-13461;Fajar Santoso;;12/08/1973;Reguler
N-13462;Kartika Permata;Wanita;30/08/1995;prio
N-13463;Budi Lestari;P;05/04/1998;Prioritas
N-13464;Maya Hidayat;P;29/05/1989;Prioritas
N-13465;Vina Hakim;P;31/10/1967;Reguler
N-13466;Fajar Santoso;M;22/02/1997;prio
N-13467;Nanda Saputra;P;11/12/1991;Prioritas
N-13468;Lutfi Setiawan;Female;;RETAIL
N-13469;Umi Wijaya;P;27/10/1960;Reguler
N-13470;Budi Hakim;Pria;26/11/2005;prio
N-13471;Indah Wijaya;M;17/06/1969;RETAIL
N-13472;Hadi Setiawan;Pria;27/12/1969;
N-13473;Vina Utami;Laki-laki;09/10/1961;prio
N-13474;Kartika Permata;Laki-laki;03/05/1986;
N-13475;Indah Maharani;;09/03/1993;Reguler
N-13476;Lutfi Santoso;P;10/07/1960;Private
N-13477;Yuni Lestari;;15/03/1976;Reguler
N-13478;Yuni Wijaya;Laki-laki;20/06/1979;prio
N-13479;Tono Setiawan;P;02/10/1995;
N-13480;Wawan Saputra;Pria;28/11/1976;Reguler
N-13481;Gita Pratama;Pria;19/01/1978;Private
N-13482;Putri Lestari;Wanita;20/08/2003;Reguler
N-13483;Yuni Pratama;Female;06/02/1993;Reguler
N-13484;Budi Santoso;Female;14/12/1982;prio
N-13485;Fajar Hidayat;Wanita;10/01/1994;
N-13486;Putri Saputra;Female;26/11/1988;prio
N-13487;Zaki Santoso;Wanita;05/12/2005;prio
N-13488;Kartika Kusuma;M;24/05/1994;Reguler
N-13489;Indah Hakim;P;14/09/1986;Private
N-13490;Sari Lestari;Female;23/02/1997;Reguler
N-13491;Gita Utami;P;11/02/1974;RETAIL
N-13492;Indah Permata;;;
N-13493;Hadi Saputra;Wanita;22/08/1964;Prioritas
N-13494;Eka Utami;;11/09/1994;Private
N-13495;Fajar Maharani;P;30/05/1967;Private
N-13496;Fajar Wijaya;L;13/01/1971;
N-13497;Sari Wijaya;M;26/12/1969;
N-13498;Hadi Hidayat;P;08/12/1978;
N-13499;Oki Wijaya;P;20/01/1968;Prioritas
N-13500;Andi Lestari;Laki-laki;31/02/1999;
N-13501;Zaki Maharani;Pria;25/11/1977;prio
N-13502;Yuni Saputra;;27/10/1982;RETAIL
N-13503;Fajar Hidayat;M;30/12/1973;RETAIL
N-13504;Putri Maharani;Laki-laki;22/10/1978;Prioritas
