nasabah_code;nama_lengkap;jenis_kelamin;tanggal_lahir;segmen_nasabah
N-20072;Hadi Setiawan;Female;04/10/1999;prio
N-20073;Dewi Kusuma;M;29/10/2001;RETAIL
N-20074;Budi Santoso;P;31/08/1964;RETAIL
N-20075;Vina Wijaya;Wanita;26/01/1985;prio
N-20076;Umi Setiawan;Pria;19/06/1984;Private
N-20077;Vina Utami;Wanita;12/12/1981;
N-20078;Citra Hakim;M;05/07/1962;Private
N-20079;Lutfi Maharani;Wanita;13/09/1995;Prioritas
N-20080;Sari Maharani;P;15/02/1988;prio
N-20081;Wawan Hidayat;;06/04/1987;
N-20082;Citra Lestari;M;06/06/1993;RETAIL
N-20083;Dewi Santoso;Female;25/09/1998;Reguler
N-20084;Indah Saputra;;14/04/1977;Prioritas
N-20085;Nanda Setiawan;Pria;04/11/1975;Private
N-20086;Oki Wijaya;Wanita;15/09/1977;
N-20087;Zaki Santoso;;25/10/1960;RETAIL
N-20088;Oki Lestari;M;02/09/2004;prio
N-20089;Maya Kusuma;Female;23/03/1983;
N-20090;Gita Permata;M;15/11/2001;Reguler
N-20091;Vina Santoso;Female;22/05/2002;RETAIL
N-20092;Kartika Maharani;Female;13/03/1978;Reguler
N-20093;Kartika Pratama;Wanita;16/02/1994;Private
N-20094;Indah Permata;L;27/07/1988;Private
N-20095;Fajar Lestari;Pria;01/08/1995;Reguler
N-20096;Fajar Wijaya;Female;14/05/1986;
N-20097;Kartika Hidayat;Laki-laki;01/04/1967;RETAIL
N-20098;Dewi Setiawan;Female;20/01/1969;
N-20099;Andi Maharani;M;16/10/1983;Private
N-20100;Wawan Hidayat;;09/08/1986;
N-20101;Oki Utami;P;20/01/1961;RETAIL
N-20102;Lutfi Pratama;P;21/02/1985;prio
N-20103;Vina Permata;Female;01/09/1970;Private
N-20104;Tono Hidayat;Pria;01/07/1982;
N-20105;Gita Santoso;Wanita;17/04/1984;RETAIL
N-20106;Eka Hidayat;;02/07/1992;prio
N-20107;Wawan Pratama;Pria;26/01/1967;RETAIL
N-20108;Oki Lestari;Female;23/01/1993;Reguler
N-20109;Kartika Maharani;M;;Prioritas
N-20110;Maya Utami;Female;01/06/1972;RETAIL
N-20111;Sari Permata;Wanita;16/03/2001;
N-20112;Budi Setiawan;L;09/09/1963;Private
N-20113;Rizal Saputra;Wanita;29/03/2001;Private
N-20114;Tono Maharani;M;17/10/1979;RETAIL
N-20115;Fajar Utami;Pria;14/04/1998;prio
N-20116;Sari Saputra;;29/09/1969;Prioritas
N-20117;Oki Hakim;;23/08/1983;Reguler
N-20118;Budi Wijaya;Pria;;RETAIL
N-20119;Joko Kusuma;P;28/01/1981;Prioritas
N-20120;Citra Hidayat;M;11/04/1969;prio
N-20121;Budi Hakim;Female;06/09/1986;Reguler
N-20122;Indah Santoso;P;19/11/1984;Private
N-20123;Kartika Utami;Laki-laki;21/03/1979;Prioritas
N-20124;Umi Maharani;Pria;15/06/1988;RETAIL
N-20125;Gita Saputra;L;06/01/1973;Private
N-20126;Dewi Setiawan;;19/01/1995;Private
N-20127;Vina Hakim;Laki-laki;04/08/1964;Reguler
N-20128;Tono Kusuma;Female;10/01/1998;Reguler
N-20129;Andi Hidayat;M;28/05/1972;
N-20130;Nanda Wijaya;Laki-laki;17/10/1971;RETAIL
N-20131;Tono Setiawan;Laki-laki;08/05/1996;Prioritas
N-20132;Umi Pratama;Wanita;02/03/1965;Prioritas
N-20133;Dewi Maharani;Pria;30/01/1997;Reguler
N-20134;Maya Maharani;;24/12/1972;Private
N-20135;Hadi Maharani;M;19/10/1974;prio
N-20136;Joko Setiawan;P;19/05/1972;Private
N-20137;Vina Hidayat;Wanita;29/04/2000;Private
N-20138;Gita Kusuma;Wanita;15/04/1973;RETAIL
N-20139;Maya Wijaya;Wanita;28/01/1980;RETAIL
N-20140;Joko Kusuma;Wanita;06/10/1967;
N-20141;Andi Pratama;L;01/08/1963;Private
N-20142;Hadi Lestari;P;12/05/1971;Prioritas
N-20143;Joko Pratama;Wanita;22/09/1973;Prioritas
N-20144;Dewi Hakim;Wanita;23/12/1964;Prioritas
N-20145;Oki Permata;;10/08/1960;
N-20146;Kartika Hidayat;Pria;25/09/1963;Reguler
N-20147;Joko Hidayat;P;11/01/1989;prio
N-20148;Vina Hakim;M;14/07/1987;Private
N-20149;Gita Santoso;;02/10/1983;Prioritas
N-20150;Hadi Permata;Wanita;12/08/1988;prio
N-20151;Joko Santoso;Female;28/06/1977;RETAIL
N-20152;Lutfi Setiawan;L;;Private
N-20153;Vina Saputra;Pria;14/08/1990;
N-20154;Nanda Wijaya;Wanita;22/05/1976;Prioritas
N-20155;Gita Hidayat;Wanita;06/11/1990;prio
N-20156;Eka Maharani;Female;16/04/2003;
N-20157;Yuni Santoso;Wanita;25/03/1975;Reguler
N-20158;Kartika Maharani;Laki-laki;31/02/1999;Reguler
N-20159;Wawan Utami;L;25/05/1963;prio
N-20160;Zaki Lestari;Laki-laki;23/11/1987;Prioritas
N-20161;Putri Pratama;Pria;08/05/1983;
N-20162;Dewi Kusuma;Pria;14/02/1996;RETAIL
N-20163;Joko Lestari;Wanita;16/12/1978;Private
N-20164;Putri Hidayat;Laki-laki;27/08/1975;
N-20165;Wawan Hidayat;;02/01/1964;Prioritas
N-20166;Hadi Setiawan;M;04/05/2000;Private
N-20167;Budi Maharani;;09/01/1987;Prioritas
N-20168;Indah Wijaya;L;18/09/1991;RETAIL
N-20169;Indah Saputra;L;08/11/1988;Reguler
N-20170;Wawan Utami;Wanita;22/10/2003;Private
N-20171;Vina Setiawan;Female;21/04/1962;Private
N-20172;Joko Lestari;Wanita;01/02/1994;Reguler
N-20173;Citra Lestari;Laki-laki;30/11/1987;Private
N-20174;Oki Kusuma;M;10/02/1974;prio
N-20175;Kartika Utami;L;01/02/2002;RETAIL
N-20176;Yuni Wijaya;Laki-laki;;Reguler
N-20177;Sari Kusuma;M;04/02/1982;Reguler
N-20178;Dewi Hidayat;Pria;06/09/1999;
N-20179;Sari Maharani;L;01/06/1984;
N-20180;Andi Maharani;L;14/08/1995;Prioritas
N-20181;Citra Pratama;Wanita;17/02/1974;prio
N-20182;Joko Setiawan;Pria;18/07/1980;prio
N-20183;Tono Lestari;L;28/09/2005;prio
N-20184;Sari Pratama;Laki-laki;10/06/1970;Private
N-20185;Wawan Utami;Female;18/09/1979;Private
N-20186;Hadi Saputra;Wanita;29/07/1995;Private
N-20187;Indah Lestari;Female;13/11/1991;prio
N-20188;Nanda Maharani;Laki-laki;;Reguler
N-20189;Fajar Maharani;;31/02/1999;RETAIL
N-20190;Kartika Utami;Wanita;15/02/1966;Private
N-20191;Sari Setiawan;Wanita;08/11/2001;Private
N-20192;Fajar Saputra;M;13/05/1966;Private
N-20193;Citra Kusuma;Wanita;10/03/1971;Private
N-20194;Dewi Wijaya;;01/04/1971;Prioritas
N-20195;Umi Maharani;Female;;prio
N-20196;Joko Saputra;M;30/05/1960;Reguler
N-20197;Budi Kusuma;;19/08/1961;Private
N-20198;Andi Lestari;L;30/12/1963;Prioritas
N-20199;Budi Wijaya;Wanita;14/04/1965;RETAIL
N-20200;Sari Santoso;P;01/07/1969;Reguler
N-20201;Andi Setiawan;L;27/09/2004;prio
N-20202;Lutfi Santoso;;31/10/1996;RETAIL
N-20203;Joko Lestari;Female;30/11/1999;Reguler
N-20204;Maya Lestari;M;;Prioritas
N-20205;Andi Wijaya;Wanita;14/03/1977;Prioritas
N-20206;Tono Wijaya;Laki-laki;12/12/1971;Prioritas
N-20207;Dewi Setiawan;Female;16/11/1982;Private
N-20208;Wawan Pratama;Wanita;13/09/1987;RETAIL
N-20209;Gita Maharani;Female;31/02/1999;Prioritas
N-20210;Andi Kusuma;;16/06/1960;
N-20211;Citra Pratama;M;12/07/1996;Reguler
N-20212;Wawan Hidayat;Wanita;24/09/1978;
N-20213;Putri Setiawan;Female;30/04/1975;Prioritas
N-20214;Indah Santoso;Wanita;27/07/1971;Private
N-20215;Rizal Santoso;Pria;22/08/1997;
N-20216;Fajar Maharani;Laki-laki;22/11/1977;Private
N-20217;Yuni Maharani;P;14/05/1986;prio
N-20218;Vina Maharani;Pria;25/06/2004;Reguler
N-20219;Dewi Wijaya;;01/11/2001;RETAIL
N-20220;Citra Kusuma;L;31/02/1999;Reguler
N-20221;Joko Hakim;M;01/06/1978;RETAIL
N-20222;Joko Lestari;Pria;01/12/1994;RETAIL
N-20223;Eka Setiawan;;14/05/1972;Reguler
N-20224;Nanda Kusuma;P;15/06/1979;Prioritas
N-20225;Gita Kusuma;Laki-laki;17/05/1965;Prioritas
N-20226;Zaki Hidayat;Laki-laki;07/04/1979;Private
N-20227;Dewi Hakim;P;14/04/1981;
N-20228;Maya Permata;L;30/10/1975;Private
N-20229;Umi Lestari;;02/10/1986;RETAIL
N-20230;Kartika Utami;Female;06/09/1979;Reguler
N-20231;Fajar Lestari;Pria;25/11/1973;Private
N-20232;Citra Maharani;Female;13/01/1980;Private
N-20233;Fajar Pratama;L;04/02/1996;prio
N-20234;Citra Setiawan;Laki-laki;27/12/1988;
N-20235;Indah Saputra;Wanita;26/01/1991;Reguler
N-20236;Rizal Maharani;L;03/07/1982;Private
N-20237;Wawan Maharani;Pria;;Reguler
N-20238;Joko Pratama;M;29/03/1988;Prioritas
N-20239;Budi Lestari;P;21/02/1979;Prioritas
N-20240;Eka Santoso;P;28/07/1987;prio
N-20241;Putri Setiawan;;10/06/1979;
N-20242;Tono Permata;Pria;13/02/1972;Prioritas
N-20243;Wawan Maharani;Female;19/09/2005;
N-20244;Fajar Lestari;M;26/10/1983;Reguler
N-20245;Maya Pratama;P;05/12/1993;prio
N-20246;Zaki Permata;Pria;;Prioritas
N-20247;Citra Permata;Wanita;26/09/2003;Reguler
N-20248;Citra Saputra;Pria;09/05/1967;
N-20249;Andi Setiawan;Wanita;31/02/1999;RETAIL
N-20250;Joko Permata;Pria;01/10/1988;Prioritas
N-20251;Fajar Setiawan;Laki-laki;;
N-20252;Yuni Utami;Pria;26/10/1974;Reguler
N-20253;Putri Santoso;Pria;03/09/1975;
N-20254;Hadi Utami;Female;15/03/1979;
N-20255;Eka Pratama;Laki-laki;13/11/1974;Prioritas
N-20256;Hadi Saputra;Female;19/11/1971;prio
N-20257;Andi Hidayat;L;04/11/1979;Reguler
N-20258;Wawan Maharani;M;04/01/1977;Private
N-20259;Lutfi Santoso;;20/02/1994;
N-20260;Budi Kusuma;;16/12/1960;prio
N-20261;Putri Santoso;Pria;13/04/1980;prio
N-20262;Citra Permata;Wanita;01/01/1963;Private
N-20263;Maya Setiawan;M;17/04/1989;
N-20264;Budi Kusuma;P;26/04/1974;
N-20265;Fajar Saputra;L;27/05/1998;prio
N-20266;Dewi Utami;P;28/10/1997;Private
N-20267;Umi Kusuma;Female;04/10/1964;
N-20268;Umi Saputra;P;25/04/1989;Prioritas
N-20269;Lutfi Hakim;Laki-laki;16/08/1976;Prioritas
N-20270;Gita Setiawan;Laki-laki;09/02/1976;RETAIL
N-20271;Sari Utami;Pria;06/11/1988;Reguler
N-20272;Andi Pratama;Pria;10/09/1965;Reguler
N-20273;Dewi Santoso;P;17/07/1994;Private
N-20274;Budi Lestari;Laki-laki;26/08/1961;Reguler
N-20275;Lutfi Lestari;L;06/12/1978;RETAIL
N-20276;Gita Permata;Female;02/09/1988;Private
N-20277;Joko Setiawan;Pria;25/05/1977;prio
N-20278;Andi Utami;P;14/06/1997;
N-20279;Vina Kusuma;Wanita;31/02/1999;Prioritas
N-20280;Wawan Hakim;Female;15/09/1989;Reguler
N-20281;Gita Santoso;Female;26/05/2000;prio
N-20282;Citra Pratama;Female;20/07/2004;prio
N-20283;Gita Saputra;Wanita;09/09/1998;prio
N-20284;Oki Saputra;L;08/04/2003;RETAIL
N-20285;Oki Lestari;;03/05/1988;Reguler
N-20286;Dewi Saputra;M;23/08/1971;prio
N-20287;Vina Permata;P;06/07/1965;Private
N-20288;Lutfi Lestari;Female;01/03/1975;
N-20289;Dewi Saputra;L;28/11/1968;Prioritas
N-20290;Yuni Lestari;L;25/09/1993;Prioritas
N-20291;Sari Permata;P;16/09/1965;prio
N-20292;Lutfi Hakim;Pria;20/05/1975;
N-20293;Hadi Hakim;L;27/10/1985;prio
N-20294;Dewi Saputra;Wanita;17/10/1991;RETAIL
N-20295;Wawan Saputra;Pria;31/02/1999;Reguler
N-20296;Eka Wijaya;Wanita;03/05/1997;RETAIL
N-20297;Indah Hidayat;P;07/07/1981;prio
N-20298;Eka Utami;Female;06/02/1972;Reguler
N-20299;Fajar Setiawan;P;28/10/1994;Reguler
N-20300;Indah Hidayat;Pria;29/06/2002;
N-20301;Nanda Maharani;;26/03/1969;
N-20302;Lutfi Hidayat;P;22/02/2000;
N-20303;Sari Utami;M;18/06/1962;Private
N-20304;Kartika Utami;Laki-laki;31/02/1999;
N-20305;Hadi Utami;Female;07/06/1971;Reguler
N-20306;Kartika Kusuma;Pria;21/02/1986;RETAIL
N-20307;Putri Pratama;M;03/11/1978;Reguler
N-20308;Kartika Setiawan;Female;;Reguler
N-20309;Indah Pratama;L;12/02/2000;Reguler
N-20310;Fajar Santoso;;28/08/1983;Reguler
N-20311;Joko Santoso;Wanita;21/02/1996;
N-20312;Zaki Permata;Pria;01/08/1993;RETAIL
N-20313;Umi Saputra;Laki-laki;20/04/1977;RETAIL
N-20314;Rizal Permata;Pria;15/09/2003;prio
N-20315;Citra Hidayat;P;27/05/1962;Prioritas
N-20316;Putri Hidayat;Wanita;27/06/1970;Prioritas
N-20317;Yuni Permata;P;02/02/1980;Reguler
N-20318;Sari Pratama;M;17/03/1987;RETAIL
N-20319;Umi Permata;Laki-laki;06/09/1968;Prioritas
N-20320;Gita Hidayat;L;15/06/2004;
N-20321;Citra Lestari;M;06/05/1990;Prioritas
N-20322;Yuni Santoso;Pria;14/12/2000;
N-20323;Budi Kusuma;Pria;08/06/1994;Private
N-20324;Joko Kusuma;Pria;29/07/1995;Private
N-20325;Gita Kusuma;Laki-laki;17/03/1986;Private
N-20326;Wawan Santoso;Pria;22/04/1996;prio
N-20327;Rizal Maharani;Laki-laki;04/01/1979;
N-20328;Citra Lestari;Female;07/01/1960;prio
N-20329;Kartika Wijaya;L;15/12/1992;Prioritas
N-20330;Indah Hakim;Laki-laki;11/09/1968;Reguler
N-20331;Oki Kusuma;Female;04/09/1981;Private
N-20332;Yuni Utami;Female;21/01/2001;Private
N-20333;Umi Maharani;Wanita;20/10/1960;Private
N-20334;Maya Santoso;Pria;06/11/1997;prio
N-20335;Rizal Hakim;;01/07/1977;prio
N-20336;Joko Wijaya;Wanita;17/05/2005;Private
N-20337;Citra Utami;Female;01/09/1963;
N-20338;Fajar Santoso;;05/03/1979;prio
N-20339;Wawan Hakim;P;24/04/1969;RETAIL
N-20340;Maya Santoso;;17/10/1999;Private
N-20341;Hadi Utami;Pria;;prio
N-20342;Gita Utami;;03/02/1975;
N-20343;Yuni Saputra;P;09/01/1997;RETAIL
N-20344;Kartika Hakim;P;01/01/1975;Private
N-20345;Putri Permata;;13/09/1982;Reguler
N-20346;Wawan Wijaya;Female;24/04/1976;Prioritas
N-20347;Putri Pratama;M;17/03/1978;Reguler
N-20348;Indah Kusuma;Wanita;26/02/1979;prio
N-20349;Eka Permata;Wanita;13/09/1984;Reguler
N-20350;Gita Hakim;Laki-laki;13/03/1980;Prioritas
N-20351;Fajar Santoso;Pria;11/04/1979;RETAIL
N-20352;Putri Hidayat;;05/08/1970;Prioritas
N-20353;Kartika Hidayat;Pria;14/01/1968;Private
N-20354;Indah Permata;L;07/12/1964;
N-20355;Putri Wijaya;L;09/02/1974;RETAIL
N-20356;Hadi Kusuma;Pria;17/06/1970;Private
N-20357;Tono Hidayat;Female;02/08/2002;RETAIL
N-20358;Andi Setiawan;Wanita;21/03/2004;RETAIL
N-20359;Vina Utami;Pria;25/06/1978;
N-20360;Vina Kusuma;Wanita;03/01/1984;Private
N-20361;Sari Santoso;P;31/01/1980;
N-20362;Dewi Hidayat;;24/04/1999;RETAIL
N-20363;Zaki Wijaya;M;09/06/1998;Prioritas
N-20364;Eka Santoso;Laki-laki;19/12/1990;Reguler
N-20365;Sari Permata;Laki-laki;15/04/1985;Reguler
N-20366;Lutfi Saputra;Female;07/04/2003;Prioritas
N-20367;Zaki Lestari;Laki-laki;13/06/1999;RETAIL
N-20368;Lutfi Hidayat;Pria;02/10/1960;Reguler
N-20369;Wawan Maharani;Laki-laki;29/06/1988;
N-20370;Eka Utami;Laki-laki;17/05/1967;Reguler
N-20371;Joko Pratama;P;22/01/1964;Prioritas
N-20372;Oki Saputra;Pria;07/04/1987;
N-20373;Zaki Maharani;Laki-laki;22/12/1981;Reguler
N-20374;Yuni Lestari;;16/05/1975;
N-20375;Putri Setiawan;P;22/01/1999;
N-20376;Yuni Santoso;Pria;19/02/1977;Reguler
N-20377;Hadi Setiawan;Wanita;30/09/1996;prio
N-20378;Indah Lestari;M;01/02/1984;
N-20379;Budi Santoso;P;05/02/1964;Private
N-20380;Fajar Setiawan;Wanita;30/10/1995;Prioritas
N-20381;Vina Maharani;;15/10/1984;Private
N-20382;Maya Hakim;L;02/05/1984;prio
N-20383;Budi Permata;P;08/08/1976;RETAIL
N-20384;Citra Hidayat;Pria;22/01/1979;Prioritas
N-20385;Fajar Lestari;L;;prio
N-20386;Vina Saputra;Wanita;02/04/1970;Private
N-20387;Tono Hakim;Female;28/03/1972;RETAIL
N-20388;Andi Hakim;;12/05/1977;Private
N-20389;Eka Pratama;Female;05/02/1974;
N-20390;Fajar Lestari;Wanita;26/04/1963;RETAIL
N-20391;Andi Setiawan;L;06/05/1968;Reguler
N-20392;Andi Lestari;M;30/07/1976;Private
N-20393;Oki Hidayat;Laki-laki;29/01/1974;Reguler
N-20394;Joko Hidayat;Female;07/12/1984;Private
N-20395;Budi Maharani;;17/10/2005;RETAIL
N-20396;Hadi Utami;Pria;10/08/1972;
N-20397;Eka Saputra;Wanita;08/06/1991;RETAIL
N-20398;Rizal Saputra;Female;28/02/1963;prio
N-20399;Rizal Hakim;P;08/05/1995;prio
N-20400;Wawan Santoso;Laki-laki;16/06/2003;
N-20401;Fajar Hidayat;Laki-laki;19/02/1973;
N-20402;Tono Maharani;Wanita;14/04/1993;Prioritas
N-20403;Budi Hidayat;Female;04/04/1979;
N-20404;Yuni Santoso;L;02/10/2000;
N-20405;Hadi Hidayat;Pria;27/09/2005;Prioritas
N-20406;Wawan Lestari;Female;05/09/1965;
N-20407;Yuni Utami;L;03/06/1991;
N-20408;Eka Hakim;L;03/03/1996;
N-20409;Umi Kusuma;Pria;16/08/1992;Prioritas
N-20410;Citra Utami;Female;13/09/1978;Prioritas
N-20411;Fajar Setiawan;M;17/06/1968;Private
N-20412;Rizal Santoso;M;01/04/1988;Reguler
N-20413;Tono Setiawan;Pria;26/02/1968;prio
N-20414;Tono Hidayat;Laki-laki;11/05/1991;RETAIL
N-20415;Lutfi Santoso;Female;31/02/1999;Reguler
N-20416;Maya Maharani;L;15/05/1981;
N-20417;Umi Kusuma;L;01/02/1964;
N-20418;Citra Hakim;L;20/08/1963;Prioritas
N-20419;Umi Santoso;Female;03/05/1987;prio
N-20420;Zaki Pratama;Laki-laki;25/08/1991;RETAIL
N-20421;Nanda Pratama;Pria;02/09/1970;prio
N-20422;Wawan Pratama;Pria;23/07/1998;Reguler
N-20423;Nanda Lestari;Female;05/09/1992;Private
N-20424;Zaki Setiawan;Pria;14/04/1965;prio
N-20425;Vina Saputra;P;16/06/1998;Reguler
N-20426;Putri Kusuma;Pria;09/10/1998;RETAIL
N-20427;Indah Lestari;Female;28/09/2003;Prioritas
N-20428;Joko Kusuma;Laki-laki;18/01/1999;Prioritas
N-20429;Indah Setiawan;Wanita;16/12/1992;Private
N-20430;Citra Hidayat;L;09/02/1977;
N-20431;Citra Lestari;;21/03/1986;
N-20432;Nanda Saputra;Female;15/10/1991;prio
N-20433;Tono Permata;P;18/10/1971;Reguler
N-20434;Maya Hidayat;Pria;13/08/2002;
N-20435;Gita Saputra;P;01/02/1981;RETAIL
N-20436;Oki Utami;P;11/05/1993;Private
N-20437;Budi Pratama;;27/11/1968;
N-20438;Putri Saputra;M;25/10/1972;Private
N-20439;Nanda Setiawan;M;06/03/1960;Private
N-20440;Tono Santoso;;01/10/1993;Private
N-20441;Nanda Saputra;Wanita;17/10/1977;
N-20442;Hadi Kusuma;L;25/10/1971;Prioritas
N-20443;Yuni Santoso;Female;06/09/1998;RETAIL
N-20444;Nanda Lestari;Laki-laki;24/02/1974;
N-20445;Hadi Pratama;L;06/08/1975;prio
N-20446;Fajar Pratama;P;18/04/1973;RETAIL
N-20447;Yuni Saputra;P;01/09/1968;
N-20448;Umi Santoso;L;14/06/1988;Private
N-20449;Joko Lestari;Pria;21/08/1991;Reguler
N-20450;Fajar Hidayat;Wanita;;Prioritas
N-20451;Dewi Saputra;P;13/08/1992;Private
N-20452;Oki Saputra;Female;15/02/1979;Prioritas
N-20453;Joko Pratama;Wanita;16/05/1975;prio
N-20454;Sari Kusuma;P;16/05/1968;Prioritas
N-20455;Gita Hidayat;Pria;22/01/2000;RETAIL
N-20456;Indah Lestari;Wanita;10/10/1980;Prioritas
N-20457;Lutfi Hidayat;Female;31/02/1999;prio
N-20458;Zaki Setiawan;M;09/05/2004;Private
N-20459;Nanda Utami;Female;25/07/1988;Prioritas
N-20460;Nanda Setiawan;Pria;13/07/1975;prio
N-20461;Umi Wijaya;Wanita;09/08/2005;RETAIL
N-20462;Tono Pratama;L;30/10/2003;Reguler
N-20463;Oki Wijaya;Laki-laki;09/02/1972;Private
N-20464;Sari Lestari;Pria;18/12/2004;Reguler
N-20465;Umi Wijaya;Wanita;18/02/1983;RETAIL
N-20466;Indah Saputra;Laki-laki;29/05/1983;Reguler
N-20467;Kartika Wijaya;;27/01/1997;Reguler
N-20468;Zaki Utami;L;19/05/1993;
N-20469;Gita Hidayat;Female;05/11/2000;RETAIL
N-20470;Maya Lestari;Laki-laki;13/07/1967;
N-20471;Maya Saputra;P;25/05/1988;RETAIL
N-20472;Indah Utami;;31/02/1999;Prioritas
N-20473;Putri Utami;;11/10/1983;Prioritas
N-20474;Wawan Wijaya;M;02/04/1968;Reguler
N-20475;Maya Santoso;P;03/04/1966;RETAIL
N-20476;Nanda Setiawan;Wanita;23/02/1967;Reguler
N-20477;Indah Wijaya;M;10/01/1996;RETAIL
N-20478;Hadi Permata;P;14/10/1970;
N-20479;Vina Permata;;;Reguler
N-20480;Vina Utami;Laki-laki;18/08/1961;Private
N-20481;Lutfi Hakim;L;17/02/1961;Private
N-20482;Eka Kusuma;Female;16/07/1965;
N-20483;Rizal Saputra;;26/01/1992;RETAIL
N-20484;Putri Permata;P;23/09/1962;
N-20485;Citra Saputra;L;27/10/1967;Private
N-20486;Eka Pratama;Pria;29/10/1988;prio
N-20487;Dewi Maharani;M;10/05/2005;prio
N-20488;Tono Maharani;M;29/12/1981;prio
N-20489;Zaki Saputra;;08/08/1993;RETAIL
N-20490;Umi Saputra;;15/08/1960;Private
N-20491;Oki Maharani;Laki-laki;01/02/1990;
N-20492;Vina Lestari;P;09/07/1997;prio
N-20493;Maya Hidayat;;09/01/1964;prio
N-20494;Zaki Lestari;Laki-laki;03/03/1967;Private
N-20495;Lutfi Pratama;;24/04/1964;prio
N-20496;Andi Saputra;Laki-laki;08/01/1997;Reguler
N-20497;Fajar Permata;Wanita;07/10/1987;Prioritas
N-20498;Citra Permata;Female;28/02/1997;
N-20499;Maya Utami;P;04/06/1983;Reguler
N-20500;Sari Saputra;Female;28/04/1991;RETAIL
N-20501;Indah Maharani;P;13/04/1963;RETAIL
N-20502;Kartika Lestari;;18/04/1983;
N-20503;Yuni Utami;;10/10/1969;Private
